wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR
2025-10-27T17:44:22,50.485,none,2112,2395,-14.147,369.149
2025-10-27T17:44:22,50.485,none,2096,2376,-13.629,359.483
2025-10-27T17:44:22,50.532,none,2067,2368,-20.555,342.341
2025-10-27T17:44:23,50.594,none,2058,2402,-24.688,337.989
2025-10-27T17:44:23,50.594,none,2045,2411,-36.128,339.837
2025-10-27T17:44:23,50.594,none,2061,2429,-47.285,344.176
2025-10-27T17:44:23,50.594,none,2079,2415,-51.437,348.76
2025-10-27T17:44:23,50.61,none,2083,2351,-48.949,341.469
2025-10-27T17:44:23,50.657,none,2082,2327,-44.915,322.093
2025-10-27T17:44:23,50.657,none,2103,2379,-34.2,310.901
2025-10-27T17:44:23,50.657,none,2112,2390,-24.995,297.955
2025-10-27T17:44:23,50.719,none,2107,2381,-20.4,285.595
2025-10-27T17:44:23,50.719,none,2090,2374,-19.808,284.101
2025-10-27T17:44:23,50.719,none,2057,2335,-25.283,279.075
2025-10-27T17:44:23,50.782,none,2075,2299,-31.051,256.192
2025-10-27T17:44:23,50.782,none,2112,2278,-30.997,226.928
2025-10-27T17:44:23,50.782,none,2099,2208,-32.387,185.728
2025-10-27T17:44:23,50.828,none,2064,2118,-37.248,128.52
2025-10-27T17:44:23,50.844,none,2034,2023,-41.355,61.003
2025-10-27T17:44:23,50.844,none,2015,1920,-52.627,-18.952
2025-10-27T17:44:23,50.891,none,2010,1856,-71.973,-106.544
2025-10-27T17:44:23,50.953,none,2000,1843,-90.392,-181.821
2025-10-27T17:44:23,50.953,none,1951,1808,-111.344,-245.296
2025-10-27T17:44:23,50.953,none,1918,1789,-132.739,-292.92
2025-10-27T17:44:23,50.953,none,1915,1807,-150.797,-315.792
2025-10-27T17:44:23,50.953,none,1910,1795,-168.725,-327.795
2025-10-27T17:44:23,51.016,none,1910,1780,-184.536,-339.776
2025-10-27T17:44:23,51.016,none,1934,1771,-185.72,-346.179
2025-10-27T17:44:23,51.016,none,1935,1713,-180.165,-360.096
2025-10-27T17:44:23,51.078,none,1979,1713,-165.357,-377.52
2025-10-27T17:44:23,51.141,none,2037,1767,-138.272,-381.733
2025-10-27T17:44:23,51.141,none,2081,1790,-102.923,-378.299
2025-10-27T17:44:23,51.141,none,2101,1783,-68.947,-374.347
2025-10-27T17:44:23,51.141,none,2125,1798,-30.824,-355.677
2025-10-27T17:44:23,51.141,none,2133,1839,-0.205,-328.672
2025-10-27T17:44:23,51.188,none,2157,1906,23.509,-298.992
2025-10-27T17:44:23,51.203,none,2160,1973,39.243,-260.592
2025-10-27T17:44:23,51.203,none,2129,1968,45.208,-222.029
2025-10-27T17:44:23,51.313,none,2118,1924,44.581,-195.416
2025-10-27T17:44:23,51.313,none,2142,1894,47.448,-182.891
2025-10-27T17:44:23,51.313,none,2164,1791,50.069,-203.885
2025-10-27T17:44:23,51.328,none,2183,1680,55.821,-259.635
2025-10-27T17:44:23,51.328,none,2178,1616,66.528,-326.091
2025-10-27T17:44:23,51.328,none,2145,1615,72.563,-383.029
2025-10-27T17:44:23,51.375,none,2075,1808,59.733,-395.115
2025-10-27T17:44:23,51.375,none,2011,2085,29.931,-331.848
2025-10-27T17:44:23,51.375,none,1936,2256,-18.2,-213.48
2025-10-27T17:44:23,51.438,none,1873,2382,-77.253,-58.931
2025-10-27T17:44:23,51.438,none,1840,2494,-135.499,116.205
2025-10-27T17:44:23,51.438,none,1840,2534,-179.125,259.04
2025-10-27T17:44:23,51.5,none,1870,2559,-203.589,350.317
2025-10-27T17:44:23,51.5,none,1911,2553,-204.752,405.48
2025-10-27T17:44:23,51.5,none,1925,2463,-190.664,417.173
2025-10-27T17:44:23,51.547,none,1929,2406,-169.483,395.115
2025-10-27T17:44:23,51.563,none,1952,2397,-144.045,363.531
2025-10-27T17:44:23,51.563,none,1975,2359,-120.355,319.749
2025-10-27T17:44:24,51.61,none,1985,2345,-103.115,274.733
2025-10-27T17:44:24,51.672,none,2000,2325,-85.885,244.003
2025-10-27T17:44:24,51.672,none,2000,2263,-69.659,212.52
2025-10-27T17:44:24,51.672,none,2034,2240,-51.429,178.355
2025-10-27T17:44:24,51.688,none,2073,2242,-30.173,152.229
2025-10-27T17:44:24,51.688,none,2061,2230,-13.435,126.456
2025-10-27T17:44:24,51.735,none,2013,2264,-9.256,111.299
2025-10-27T17:44:24,51.735,none,1981,2365,-11.371,128.36
2025-10-27T17:44:24,51.735,none,1962,2435,-23.936,163.579
2025-10-27T17:44:24,51.797,none,1969,2525,-42.763,215.835
2025-10-27T17:44:24,51.797,none,1993,2612,-54.403,287.288
2025-10-27T17:44:24,51.797,none,2000,2617,-55.312,352.483
2025-10-27T17:44:24,51.86,none,2033,2593,-43.709,392.581
2025-10-27T17:44:24,51.86,none,2110,2559,-13.539,412.232
2025-10-27T17:44:24,51.86,none,2158,2517,24.165,406.227
2025-10-27T17:44:24,51.922,none,2169,2486,58.741,377.664
2025-10-27T17:44:24,51.922,none,2149,2503,87.643,352.52
2025-10-27T17:44:24,51.922,none,2112,2477,102.507,327.787
2025-10-27T17:44:24,51.969,none,2109,2467,101.539,308.301
2025-10-27T17:44:24,51.969,none,2113,2475,92.016,298.995
2025-10-27T17:44:24,51.985,none,2090,2462,75.936,293.245
2025-10-27T17:44:24,52.032,none,2064,2451,58.813,281.824
2025-10-27T17:44:24,52.032,none,2070,2453,50.368,276.027
2025-10-27T17:44:24,52.094,none,2091,2442,46.635,270.144
2025-10-27T17:44:24,52.094,none,2090,2480,41.827,270.339
2025-10-27T17:44:24,52.094,none,2064,2542,36.443,285.424
2025-10-27T17:44:24,52.094,none,2023,2524,28.211,298.869
2025-10-27T17:44:24,52.157,none,2023,2494,18.968,305.605
2025-10-27T17:44:24,52.157,none,2046,2523,10.4,320.04
2025-10-27T17:44:24,52.157,none,2037,2532,0.509,328.432
2025-10-27T17:44:24,52.219,none,2028,2525,-5.811,322.979
2025-10-27T17:44:24,52.219,none,2021,2519,-5.307,320
2025-10-27T17:44:24,52.219,none,2007,2462,-7.627,311.728
2025-10-27T17:44:24,52.282,none,2042,2427,-7.611,290.699
2025-10-27T17:44:24,52.282,none,2097,2399,5.045,262.325
2025-10-27T17:44:24,52.282,none,2096,2351,19.099,225.755
2025-10-27T17:44:24,52.328,none,2075,2317,30.139,183.44
2025-10-27T17:44:24,52.344,none,2053,2331,39.395,154.843
2025-10-27T17:44:24,52.344,none,2032,2334,37.317,133.083
2025-10-27T17:44:24,52.391,none,2037,2330,25.128,115.181
2025-10-27T17:44:24,52.391,none,2047,2335,15.005,106.949
2025-10-27T17:44:24,52.407,none,2043,2284,8.067,94.579
2025-10-27T17:44:24,52.453,none,2075,2259,11.56,73.976
2025-10-27T17:44:24,52.453,none,2144,2273,32.488,55.435
2025-10-27T17:44:24,52.453,none,2189,2278,60.744,38.669
2025-10-27T17:44:24,52.516,none,2193,2318,87.171,28.781
2025-10-27T17:44:24,52.516,none,2177,2379,110.795,40.941
2025-10-27T17:44:24,52.516,none,2151,2368,122.661,55.408
2025-10-27T17:44:25,52.578,none,2154,2375,121.472,67.952
2025-10-27T17:44:25,52.578,none,2169,2405,114.675,85.083
2025-10-27T17:44:25,52.578,none,2138,2395,101.48,92.035
2025-10-27T17:44:25,52.641,none,2107,2368,85.917,81.448
2025-10-27T17:44:25,52.641,none,2101,2338,74.995,67.368
2025-10-27T17:44:25,52.641,none,2121,2258,67.971,36.536
2025-10-27T17:44:25,52.688,none,2147,2219,63.525,-7.229
2025-10-27T17:44:25,52.703,none,2157,2231,67.44,-45.669
2025-10-27T17:44:25,52.703,none,2121,2225,70.392,-79.035
2025-10-27T17:44:25,52.75,none,2122,2254,74.669,-100.04
2025-10-27T17:44:25,52.75,none,2159,2303,82.269,-95.219
2025-10-27T17:44:25,52.766,none,2171,2307,87.024,-82.339
2025-10-27T17:44:25,52.813,none,2166,2288,88.816,-76.592
2025-10-27T17:44:25,52.813,none,2160,2277,96.635,-72.923
2025-10-27T17:44:25,52.813,none,2154,2230,103.04,-85.213
2025-10-27T17:44:25,52.875,none,2167,2229,104.445,-107.536
2025-10-27T17:44:25,52.875,none,2195,2250,108.579,-125.523
2025-10-27T17:44:25,52.875,none,2193,2214,112.581,-145.176
2025-10-27T17:44:25,52.938,none,2178,2193,113.923,-164.563
2025-10-27T17:44:25,52.938,none,2174,2231,114.797,-164.608
2025-10-27T17:44:25,52.938,none,2173,2255,112.229,-157.787
2025-10-27T17:44:25,53.063,none,2192,2267,107.493,-151.547
2025-10-27T17:44:25,53.063,none,2203,2267,105.264,-137.456
2025-10-27T17:44:25,53.063,none,2192,2224,103.936,-127.632
2025-10-27T17:44:25,53.063,none,2173,2210,99.848,-128.387
2025-10-27T17:44:25,53.063,none,2184,2224,98.429,-131.424
2025-10-27T17:44:25,53.063,none,2193,2215,95.288,-139.056
2025-10-27T17:44:25,53.11,none,2198,2199,91.157,-150.261
2025-10-27T17:44:25,53.11,none,2218,2221,93.357,-148.827
2025-10-27T17:44:25,53.11,none,2215,2234,98.835,-142.437
2025-10-27T17:44:25,53.172,none,2238,2284,106.787,-129.427
2025-10-27T17:44:25,53.172,none,2255,2327,116.435,-106.627
2025-10-27T17:44:25,53.172,none,2241,2301,122.371,-86.405
2025-10-27T17:44:25,53.235,none,2219,2253,119.939,-80.432
2025-10-27T17:44:25,53.235,none,2207,2219,115.677,-83.547
2025-10-27T17:44:25,53.235,none,2209,2176,107.101,-104.453
2025-10-27T17:44:25,53.297,none,2215,2135,96.155,-140.893
2025-10-27T17:44:25,53.297,none,2218,2106,88.488,-176.395
2025-10-27T17:44:25,53.297,none,2193,2043,80.256,-213.395
2025-10-27T17:44:25,53.36,none,2203,1997,76.573,-251.595
2025-10-27T17:44:25,53.36,none,2242,1998,80.597,-280.189
2025-10-27T17:44:25,53.36,none,2247,2007,84.84,-298.464
2025-10-27T17:44:25,53.422,none,2226,2047,84.731,-303.117
2025-10-27T17:44:25,53.422,none,2194,2089,83.616,-287.197
2025-10-27T17:44:25,53.422,none,2160,2085,74.027,-263.421
2025-10-27T17:44:25,53.469,none,2158,2107,56.459,-235.981
2025-10-27T17:44:25,53.485,none,2166,2128,39.587,-206.576
2025-10-27T17:44:25,53.485,none,2133,2112,20.352,-188.608
2025-10-27T17:44:25,53.532,none,2090,2112,-1.032,-179.24
2025-10-27T17:44:25,53.532,none,2064,2132,-20.672,-165.261
2025-10-27T17:44:25,53.532,none,2070,2098,-38.525,-162.525
2025-10-27T17:44:26,53.594,none,2099,2061,-52.061,-171.197
2025-10-27T17:44:26,53.594,none,2128,2022,-53.253,-184.016
2025-10-27T17:44:26,53.594,none,2115,1971,-48.621,-206.464
2025-10-27T17:44:26,53.657,none,2122,1934,-37.669,-239.675
2025-10-27T17:44:26,53.657,none,2159,1921,-20.875,-267.997
2025-10-27T17:44:26,53.657,none,2178,1875,-6.432,-297.485
2025-10-27T17:44:26,53.719,none,2193,1839,4.941,-325.931
2025-10-27T17:44:26,53.719,none,2198,1840,19.688,-343.64
2025-10-27T17:44:26,53.719,none,2189,1831,31.013,-355.56
2025-10-27T17:44:26,53.782,none,2205,1864,38.005,-358.384
2025-10-27T17:44:26,53.782,none,2230,1946,46.219,-336.152
2025-10-27T17:44:26,53.782,none,2220,2039,49.541,-289.117
2025-10-27T17:44:26,53.828,none,2237,2224,55.304,-206.845
2025-10-27T17:44:26,53.844,none,2352,2514,85.555,-66.944
2025-10-27T17:44:26,53.844,none,2469,2819,135.275,124.563
2025-10-27T17:44:26,53.891,none,2559,3090,196.957,350.635
2025-10-27T17:44:26,53.891,none,2603,3217,268.288,580.323
2025-10-27T17:44:26,53.907,none,2559,3179,326.475,762.776
2025-10-27T17:44:26,53.953,none,2517,3103,352.88,870.267
2025-10-27T17:44:26,53.953,none,2494,3039,351.517,903.208
2025-10-27T17:44:26,53.953,none,2476,2972,329.181,868.725
2025-10-27T17:44:26,54.016,none,2474,2943,298.379,803.728
2025-10-27T17:44:26,54.016,none,2485,2940,279.131,746.621
2025-10-27T17:44:26,54.032,none,2495,2926,270.544,702.677
2025-10-27T17:44:26,54.078,none,2559,2967,279.211,680.197
2025-10-27T17:44:26,54.078,none,2671,3051,313.304,688.045
2025-10-27T17:44:26,54.078,none,2735,3088,359.755,708.912
2025-10-27T17:44:26,54.141,none,2781,3093,412.229,730.941
2025-10-27T17:44:26,54.141,none,2785,3070,462.597,750.707
2025-10-27T17:44:26,54.141,none,2755,2966,493.555,741.163
2025-10-27T17:44:26,54.188,none,2704,2816,491.765,684.949
2025-10-27T17:44:26,54.203,none,2637,2681,464.088,594.984
2025-10-27T17:44:26,54.25,none,2535,2522,407.504,473.36
2025-10-27T17:44:26,54.25,none,2442,2397,332.491,332.907
2025-10-27T17:44:26,54.266,none,2365,2294,249.219,194.565
2025-10-27T17:44:26,54.266,none,2242,2186,152.843,66.539
2025-10-27T17:44:26,54.313,none,2047,2086,32.464,-52.749
2025-10-27T17:44:26,54.375,none,1840,1979,-106.957,-160.051
2025-10-27T17:44:26,54.375,none,1642,1860,-265.16,-264.784
2025-10-27T17:44:26,54.375,none,1483,1805,-437.389,-358.811
2025-10-27T17:44:26,54.375,none,1367,1789,-605.821,-433.531
2025-10-27T17:44:26,54.375,none,1279,1763,-750.733,-492.787
2025-10-27T17:44:26,54.438,none,1219,1726,-864.541,-537.592
2025-10-27T17:44:26,54.438,none,1203,1677,-940.725,-567.907
2025-10-27T17:44:26,54.438,none,1207,1584,-983.557,-605.163
2025-10-27T17:44:26,54.5,none,1228,1520,-998.627,-651.256
2025-10-27T17:44:26,54.5,none,1249,1515,-991.789,-692.347
2025-10-27T17:44:26,54.5,none,1266,1506,-969.64,-727.168
2025-10-27T17:44:26,54.547,none,1327,1520,-932.424,-749.027
2025-10-27T17:44:26,54.563,none,1446,1558,-872.816,-744.699
2025-10-27T17:44:26,54.563,none,1563,1563,-794.899,-726.824
2025-10-27T17:44:27,54.61,none,1653,1584,-704.272,-704.115
2025-10-27T17:44:27,54.61,none,1723,1629,-604.195,-670.941
2025-10-27T17:44:27,54.625,none,1773,1646,-507.395,-637.44
2025-10-27T17:44:27,54.672,none,1840,1681,-421.901,-604.707
2025-10-27T17:44:27,54.672,none,1901,1759,-348.344,-557.597
2025-10-27T17:44:27,54.672,none,1904,1811,-292.741,-504.621
2025-10-27T17:44:27,54.735,none,1921,1830,-248.264,-457.296
2025-10-27T17:44:27,54.735,none,1969,1858,-204.731,-408.376
2025-10-27T17:44:27,54.735,none,2027,1854,-163.573,-368.005
2025-10-27T17:44:27,54.797,none,2111,1819,-118.483,-350.907
2025-10-27T17:44:27,54.797,none,2186,1787,-59.805,-351.064
2025-10-27T17:44:27,54.797,none,2210,1730,-0.568,-366.715
2025-10-27T17:44:27,54.86,none,2235,1696,53.349,-394.925
2025-10-27T17:44:27,54.86,none,2276,1679,103.291,-425.744
2025-10-27T17:44:27,54.86,none,2302,1584,141.208,-468.277
2025-10-27T17:44:27,54.922,none,2333,1447,169.955,-531.061
2025-10-27T17:44:27,54.969,none,2371,1331,201.075,-604.459
2025-10-27T17:44:27,54.985,none,2389,1232,230.269,-689.384
2025-10-27T17:44:27,54.985,none,2429,1168,258.632,-782.056
2025-10-27T17:44:27,54.985,none,2470,1126,289.331,-862.584
2025-10-27T17:44:27,54.985,none,2473,1069,313.808,-925.931
2025-10-27T17:44:27,55.032,none,2461,1059,327.768,-967.291
2025-10-27T17:44:27,55.032,none,2457,1130,336.891,-974.253
2025-10-27T17:44:27,55.047,none,2438,1177,333.955,-959.064
2025-10-27T17:44:27,55.094,none,2419,1238,318.976,-923.752
2025-10-27T17:44:27,55.094,none,2398,1301,299.384,-865.299
2025-10-27T17:44:27,55.094,none,2352,1310,273.349,-804.091
2025-10-27T17:44:27,55.157,none,2335,1309,245.195,-758.288
2025-10-27T17:44:27,55.157,none,2359,1328,226.088,-718.96
2025-10-27T17:44:27,55.157,none,2355,1337,210.363,-690.792
2025-10-27T17:44:27,55.219,none,2353,1360,198.731,-671.269
2025-10-27T17:44:27,55.219,none,2379,1408,201.648,-644.557
2025-10-27T17:44:27,55.219,none,2382,1455,208.619,-608.909
2025-10-27T17:44:27,55.282,none,2389,1535,212.232,-561.765
2025-10-27T17:44:27,55.282,none,2387,1658,216.299,-492.488
2025-10-27T17:44:27,55.282,none,2349,1699,213.248,-419.981
2025-10-27T17:44:27,55.328,none,2325,1694,200.445,-357.813
2025-10-27T17:44:27,55.344,none,2329,1691,188.419,-304.453
2025-10-27T17:44:27,55.344,none,2322,1667,174.475,-269.699
2025-10-27T17:44:27,55.391,none,2320,1673,161.587,-255.333
2025-10-27T17:44:27,55.391,none,2295,1706,152.464,-239.445
2025-10-27T17:44:27,55.407,none,2235,1734,137.24,-214.517
2025-10-27T17:44:27,55.453,none,2192,1797,113.421,-175.101
2025-10-27T17:44:27,55.453,none,2193,1875,91.613,-115.253
2025-10-27T17:44:27,55.453,none,2203,1899,72.296,-52.723
2025-10-27T17:44:27,55.516,none,2215,1907,60.248,3.541
2025-10-27T17:44:27,55.516,none,2224,1943,61.832,60.211
2025-10-27T17:44:27,55.516,none,2209,1962,68.912,107.168
2025-10-27T17:44:28,55.578,none,2229,1966,79.869,138.891
2025-10-27T17:44:28,55.578,none,2274,1946,98.157,161.899
2025-10-27T17:44:28,55.578,none,2257,1891,111.229,172.736
2025-10-27T17:44:28,55.641,none,2224,1874,116.691,173.565
2025-10-27T17:44:28,55.641,none,2191,1902,119.373,176.739
2025-10-27T17:44:28,55.641,none,2136,1915,107.827,181.845
2025-10-27T17:44:28,55.688,none,2097,1923,80.04,191.987
2025-10-27T17:44:28,55.703,none,2082,1906,52.859,208.603
2025-10-27T17:44:28,55.703,none,2059,1841,27.461,214.184
2025-10-27T17:44:28,55.75,none,2055,1807,7.312,205.824
2025-10-27T17:44:28,55.75,none,2066,1810,-0.491,193.952
2025-10-27T17:44:28,55.766,none,2041,1807,-6.576,178.509
2025-10-27T17:44:28,55.813,none,2006,1794,-18.032,162.579
2025-10-27T17:44:28,55.813,none,2000,1776,-27.784,154.773
2025-10-27T17:44:28,55.813,none,1995,1718,-39.709,140.973
2025-10-27T17:44:28,55.875,none,2000,1711,-55.011,124.133
2025-10-27T17:44:28,55.875,none,1991,1750,-69.312,114.787
2025-10-27T17:44:28,55.875,none,1966,1752,-83.555,107.691
2025-10-27T17:44:28,55.938,none,1953,1786,-100.728,110.293
2025-10-27T17:44:28,55.938,none,1969,1853,-114.803,137.048
2025-10-27T17:44:28,55.938,none,2000,1894,-124.413,172.325
2025-10-27T17:44:28,56,none,2035,1935,-125.712,206.792
2025-10-27T17:44:28,56,none,2066,1965,-116.157,245.629
2025-10-27T17:44:28,56,none,2064,1927,-104.573,269.104
2025-10-27T17:44:28,56.047,none,2075,1883,-93.941,269.88
2025-10-27T17:44:28,56.063,none,2109,1857,-82.363,257.285
2025-10-27T17:44:28,56.063,none,2107,1826,-77.483,230.696
2025-10-27T17:44:28,56.11,none,2095,1799,-80.203,193.333
2025-10-27T17:44:28,56.11,none,2086,1795,-83.163,163.451
2025-10-27T17:44:28,56.11,none,2062,1759,-91.899,135.835
2025-10-27T17:44:28,56.172,none,2069,1744,-104.877,111.048
2025-10-27T17:44:28,56.172,none,2075,1777,-115.269,99.715
2025-10-27T17:44:28,56.172,none,2034,1803,-130.629,99.576
2025-10-27T17:44:28,56.235,none,2005,1819,-149.245,103.909
2025-10-27T17:44:28,56.235,none,2006,1868,-162.189,125.517
2025-10-27T17:44:28,56.235,none,1995,1889,-178.037,154.4
2025-10-27T17:44:28,56.297,none,2000,1910,-193.325,180.688
2025-10-27T17:44:28,56.297,none,2000,1925,-199.571,204.387
2025-10-27T17:44:28,56.297,none,1955,1936,-208.112,226.507
2025-10-27T17:44:28,56.36,none,1910,1970,-224.888,244.923
2025-10-27T17:44:28,56.36,none,1879,2064,-244.691,277.005
2025-10-27T17:44:28,56.36,none,1815,2122,-277.291,315.296
2025-10-27T17:44:28,56.422,none,1755,2170,-320.845,358.627
2025-10-27T17:44:28,56.422,none,1710,2234,-363.317,410.699
2025-10-27T17:44:28,56.422,none,1666,2258,-404.528,458.765
2025-10-27T17:44:28,56.469,none,1678,2269,-436.195,488.323
2025-10-27T17:44:28,56.485,none,1702,2289,-449.512,508.613
2025-10-27T17:44:28,56.485,none,1685,2272,-453.669,514.624
2025-10-27T17:44:28,56.532,none,1680,2254,-449.507,503.456
2025-10-27T17:44:28,56.532,none,1696,2253,-433.243,487.029
2025-10-27T17:44:28,56.532,none,1723,2215,-414.075,460.971
2025-10-27T17:44:29,56.594,none,1765,2169,-391.611,422.331
2025-10-27T17:44:29,56.594,none,1801,2135,-359.056,381.275
2025-10-27T17:44:29,56.594,none,1803,2068,-325.72,331.584
2025-10-27T17:44:29,56.657,none,1829,2033,-291.064,276.157
2025-10-27T17:44:29,56.657,none,1885,2083,-251.251,239.085
2025-10-27T17:44:29,56.657,none,1906,2117,-216.184,218.416
2025-10-27T17:44:29,56.719,none,1907,2175,-188.52,216.197
2025-10-27T17:44:29,56.782,none,1913,2241,-160.277,240.379
2025-10-27T17:44:29,56.782,none,1900,2256,-139.899,274.355
2025-10-27T17:44:29,56.782,none,1911,2251,-128.509,297.435
2025-10-27T17:44:29,56.782,none,1921,2243,-119.275,312.635
2025-10-27T17:44:29,56.782,none,1909,2210,-112.656,310.445
2025-10-27T17:44:29,56.828,none,1904,2188,-108.357,291.56
2025-10-27T17:44:29,56.891,none,1927,2186,-97.072,270.091
2025-10-27T17:44:29,56.891,none,1954,2129,-82.88,238.899
2025-10-27T17:44:29,56.907,none,1988,2064,-64.245,196.824
2025-10-27T17:44:29,56.907,none,2015,2001,-38.237,149.325
2025-10-27T17:44:29,56.907,none,2018,1936,-11.173,94.005
2025-10-27T17:44:29,56.953,none,2038,1926,14.629,38.061
2025-10-27T17:44:29,56.953,none,2069,1987,40.581,6.651
2025-10-27T17:44:29,56.953,none,2047,2015,54.864,-5.427
2025-10-27T17:44:29,57.016,none,2045,2002,63.053,-6.971
2025-10-27T17:44:29,57.016,none,2054,1993,72.317,3.091
2025-10-27T17:44:29,57.016,none,2022,1977,71.269,12.256
2025-10-27T17:44:29,57.078,none,1998,2013,59.507,16.595
2025-10-27T17:44:29,57.078,none,1999,2038,52.661,20.397
2025-10-27T17:44:29,57.078,none,1977,1991,42.109,17.387
2025-10-27T17:44:29,57.141,none,1943,1999,23.253,17.576
2025-10-27T17:44:29,57.188,none,1920,2059,6.421,32.587
2025-10-27T17:44:29,57.203,none,1888,2089,-11.965,46.059
2025-10-27T17:44:29,57.203,none,1861,2127,-36.056,61.832
2025-10-27T17:44:29,57.203,none,1835,2160,-61.035,93.195
2025-10-27T17:44:29,57.203,none,1808,2151,-84.693,120.664
2025-10-27T17:44:29,57.25,none,1824,2129,-100.659,131.293
2025-10-27T17:44:29,57.25,none,1874,2157,-100.373,141.061
2025-10-27T17:44:29,57.266,none,1887,2128,-92.307,137.117
2025-10-27T17:44:29,57.313,none,1901,2083,-76.619,117.48
2025-10-27T17:44:29,57.313,none,1906,2066,-54.949,96.296
2025-10-27T17:44:29,57.313,none,1894,2029,-39.227,72.141
2025-10-27T17:44:29,57.375,none,1902,2032,-32.155,43.056
2025-10-27T17:44:29,57.375,none,1922,2074,-23.909,28.163
2025-10-27T17:44:29,57.375,none,1925,2082,-18.035,23.76
2025-10-27T17:44:29,57.438,none,1955,2085,-7.416,23.333
2025-10-27T17:44:29,57.438,none,2033,2087,20.763,30.912
2025-10-27T17:44:29,57.438,none,2099,2070,60.016,34.877
2025-10-27T17:44:29,57.5,none,2128,2078,100.637,32.525
2025-10-27T17:44:29,57.5,none,2133,2097,141.371,32.901
2025-10-27T17:44:29,57.5,none,2117,2065,172.768,26.707
2025-10-27T17:44:29,57.563,none,2126,2041,190.4,15.515
2025-10-27T17:44:29,57.563,none,2149,2064,199.589,12.24
2025-10-27T17:44:29,57.563,none,2137,2059,200.747,6.125
2025-10-27T17:44:30,57.61,none,2119,2047,197.419,-6.499
2025-10-27T17:44:30,57.61,none,2096,2067,192.805,-9.08
2025-10-27T17:44:30,57.625,none,2059,2066,179.136,-7.459
2025-10-27T17:44:30,57.672,none,2066,2081,162.381,-7.784
2025-10-27T17:44:30,57.672,none,2086,2115,152.077,-0.589
2025-10-27T17:44:30,57.672,none,2029,2145,134.051,14.755
2025-10-27T17:44:30,57.735,none,1974,2190,109.733,34.835
2025-10-27T17:44:30,57.735,none,1956,2240,89.341,64.941
2025-10-27T17:44:30,57.735,none,1955,2256,67.448,95.168
2025-10-27T17:44:30,57.797,none,1954,2275,41.507,122.323
2025-10-27T17:44:30,57.797,none,1943,2313,24.904,150.955
2025-10-27T17:44:30,57.797,none,1906,2303,11.949,168.597
2025-10-27T17:44:30,57.86,none,1889,2320,-0.883,179.699
2025-10-27T17:44:30,57.86,none,1903,2346,-10.885,193.027
2025-10-27T17:44:30,57.86,none,1889,2331,-23.808,199.971
2025-10-27T17:44:30,57.922,none,1872,2324,-38.395,198.539
2025-10-27T17:44:30,57.922,none,1872,2323,-46.144,199.648
2025-10-27T17:44:30,57.922,none,1870,2281,-51.493,189.829
2025-10-27T17:44:30,57.969,none,1887,2276,-56.736,174.544
2025-10-27T17:44:30,57.985,none,1904,2288,-56.12,165.219
2025-10-27T17:44:30,58.032,none,1877,2283,-57.704,156.675
2025-10-27T17:44:30,58.032,none,1843,2283,-66.091,148.491
2025-10-27T17:44:30,58.032,none,1828,2314,-76.885,154.805
2025-10-27T17:44:30,58.047,none,1805,2320,-95.341,163.059
2025-10-27T17:44:30,58.094,none,1805,2315,-116.765,167.52
2025-10-27T17:44:30,58.157,none,1813,2304,-130.709,170.36
2025-10-27T17:44:30,58.157,none,1781,2302,-143.76,172.253
2025-10-27T17:44:30,58.157,none,1755,2343,-158.461,175.483
2025-10-27T17:44:30,58.157,none,1758,2416,-167.405,191.504
2025-10-27T17:44:30,58.157,none,1747,2454,-178.019,215.616
2025-10-27T17:44:30,58.219,none,1747,2486,-189.773,247.949
2025-10-27T17:44:30,58.219,none,1754,2529,-193.363,289.139
2025-10-27T17:44:30,58.219,none,1730,2542,-196.296,324.792
2025-10-27T17:44:30,58.282,none,1734,2590,-198.896,355.429
2025-10-27T17:44:30,58.282,none,1750,2638,-196.064,387.912
2025-10-27T17:44:30,58.282,none,1743,2619,-194.616,409.933
2025-10-27T17:44:30,58.328,none,1742,2594,-194.76,418.04
2025-10-27T17:44:30,58.344,none,1758,2581,-186.907,420.656
2025-10-27T17:44:30,58.344,none,1787,2531,-174.08,403.504
2025-10-27T17:44:30,58.391,none,1840,2480,-153.915,366.496
2025-10-27T17:44:30,58.391,none,1903,2417,-119.893,320.669
2025-10-27T17:44:30,58.407,none,1920,2352,-82.443,266.816
2025-10-27T17:44:30,58.453,none,1934,2320,-45.565,209.165
2025-10-27T17:44:30,58.453,none,1974,2324,-6.68,162.488
2025-10-27T17:44:30,58.453,none,2002,2277,26.931,117.021
2025-10-27T17:44:30,58.516,none,2023,2236,51.901,76.44
2025-10-27T17:44:30,58.516,none,2010,2269,70.728,55.832
2025-10-27T17:44:30,58.516,none,1982,2287,80.984,45.448
2025-10-27T17:44:31,58.578,none,1995,2277,85.595,32.459
2025-10-27T17:44:31,58.578,none,2032,2256,91.797,24.787
2025-10-27T17:44:31,58.578,none,2058,2161,98.725,6.485
2025-10-27T17:44:31,58.641,none,2081,2067,112.368,-36.661
2025-10-27T17:44:31,58.641,none,2117,2004,138.179,-95.035
2025-10-27T17:44:31,58.641,none,2124,1969,162.152,-157.384
2025-10-27T17:44:31,58.688,none,2112,1979,175.744,-212.557
2025-10-27T17:44:31,58.703,none,2085,2009,178.285,-241.875
