timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm
45:07.9,-262.2,95.99,-20.6,142.95
45:07.9,-266.45,95.99,-27.6,142.95
45:07.9,-263.85,95.99,-19.3,142.95
45:07.9,-248.3,95.99,-16.9,142.95
45:07.9,-236.75,95.99,-4.65,142.95
45:07.9,-225,95.99,-6.1,142.95
45:07.9,-189,95.99,-5.7,142.95
45:08.0,-160.85,95.99,1.3,142.95
45:08.0,-126.65,95.99,6.45,142.95
45:08.0,-77.25,95.99,16.75,142.95
45:08.0,-29.1,95.99,22.45,142.95
45:08.0,33.55,95.99,36.05,142.95
45:08.0,57.5,95.99,45.1,142.95
45:08.0,116.35,105.7,38.7,142.95
45:08.0,143.05,105.7,62.4,142.95
45:08.0,172.25,105.7,56,142.95
45:08.0,199.5,105.7,56.2,142.95
45:08.1,222.65,105.7,39.65,142.95
45:08.1,227.3,105.7,43.95,142.95
45:08.1,245.75,105.7,37.65,142.95
45:08.1,236.35,105.7,37.95,142.95
45:08.1,213.7,105.7,29,142.95
45:08.1,188.25,105.7,22.5,142.95
45:08.1,148.45,105.7,17.1,142.95
45:08.1,123.35,105.7,4.7,142.95
45:08.1,88.5,105.7,10.7,142.95
45:08.1,51.4,105.7,9.55,142.95
45:08.2,36.65,105.7,2.9,142.95
45:08.2,22.6,105.7,1.4,142.95
45:08.2,9.2,105.7,-14.85,142.95
45:08.2,-12.9,105.7,-1.55,142.95
45:08.2,-28.9,105.7,-6.3,142.95
45:08.2,-68.3,105.7,-2.7,142.95
45:08.2,-87,105.7,-8.05,142.95
45:08.2,-94,105.7,-0.4,142.95
45:08.2,-106.65,105.7,5.8,142.95
45:08.2,-115,105.7,-7.1,142.95
45:08.3,-138.15,105.7,0,142.95
45:08.3,-136.15,105.7,5.25,142.95
45:08.3,-142.6,105.7,10.1,142.95
45:08.3,-145.9,105.7,7.3,142.95
45:08.3,-135.35,105.7,10.1,142.95
45:08.3,-131.7,105.7,15.45,142.95
45:08.3,-122.05,105.7,5.2,142.95
45:08.3,-106,105.7,16.8,142.95
45:08.3,-104.35,105.7,13,142.95
45:08.3,-109.95,105.7,11.35,142.95
45:08.4,-131.8,105.7,2.9,142.95
45:08.4,-172.8,105.7,3.45,142.95
45:08.4,-208.15,105.7,-0.6,142.95
45:08.4,-255.65,105.7,-7.55,142.95
45:08.4,-313.45,105.7,-4.85,142.95
45:08.4,-395.45,105.7,-10.65,142.95
45:08.4,-491.8,105.7,-14.5,142.95
45:08.4,-599.1,105.7,-7.35,142.95
45:08.4,-714,105.7,-13.55,142.95
45:08.4,-854.65,105.7,-11.55,142.95
45:08.5,-990.75,105.7,-15.95,142.95
45:08.5,-1096.2,105.7,-21.75,142.95
45:08.5,-1204,105.7,-21.25,142.95
45:08.5,-1285.95,105.7,-22.75,142.95
45:08.5,-1324.2,105.7,-32.5,142.95
45:08.5,-1352.3,105.7,-26.15,142.95
45:08.5,-1347.3,105.7,-28.1,142.95
45:08.5,-1299.8,105.7,-32.05,142.95
45:08.5,-1227.65,105.7,-32.95,142.95
45:08.5,-1127.6,105.7,-31.8,142.95
45:08.6,-1027.6,105.7,-24.3,142.95
45:08.6,-902.2,105.7,-32.2,142.95
45:08.6,-775.5,105.7,-30.2,142.95
45:08.6,-630.45,105.7,-31.35,142.95
45:08.6,-518.35,105.7,-30.25,142.95
45:08.6,-385.05,109.6,-30.3,142.95
45:08.6,-271.95,109.6,-34.2,142.95
45:08.6,-145.15,109.6,-24.1,142.95
45:08.6,-29.4,109.6,-16.6,142.95
45:08.6,65,109.6,-31.1,142.95
45:08.7,144,109.6,-30.7,142.95
45:08.7,216.45,109.6,-26.7,142.95
45:08.7,277.75,109.6,-25.65,142.95
45:08.7,323.05,109.6,-16.1,142.95
45:08.7,345.9,109.6,-20.8,142.95
45:08.7,365.25,109.6,-39.2,142.95
45:08.7,390.8,109.6,-31.05,142.95
45:08.7,400.05,109.6,-24.45,142.95
45:08.7,411.8,109.6,-29.65,142.95
45:08.7,433.75,109.6,-21.25,142.95
45:08.8,443.4,109.6,-15.75,142.95
45:08.8,492.05,109.6,-2.4,142.95
45:08.8,521.75,109.6,0.8,142.95
45:08.8,562.05,109.6,0.85,142.95
45:08.8,590.95,109.6,1.8,142.95
45:08.8,620.75,109.6,2.6,142.95
45:08.8,646.9,109.6,21.1,142.95
45:08.8,686.8,109.6,27.6,142.95
45:08.8,697.85,109.6,32.1,142.95
45:08.8,706.65,109.6,48.75,142.95
45:08.9,701.7,109.6,43.4,142.95
45:08.9,687.7,109.6,47.75,142.95
45:08.9,686.05,109.6,49.75,142.95
45:08.9,665.45,109.6,39.5,142.95
45:08.9,653.7,109.6,36.9,142.95
45:08.9,619.2,109.6,35.1,142.95
45:08.9,579,109.6,15.4,142.95
45:08.9,547.15,109.6,9.1,142.95
45:08.9,508.4,109.6,16.85,142.95
45:08.9,460.05,109.6,8.2,142.95
45:09.0,409.85,109.6,-0.95,142.95
45:09.0,376.3,109.6,1.3,142.95
45:09.0,363.65,109.6,-2.25,142.95
45:09.0,337.4,109.6,-0.05,142.95
45:09.0,324.6,109.6,-18,142.95
45:09.0,300.15,109.6,-26.55,142.95
45:09.0,295.15,109.6,-16.65,142.95
45:09.0,285.8,109.6,-23.05,142.95
45:09.0,281.55,109.6,-20.3,142.95
45:09.0,280.3,109.6,-23.35,142.95
45:09.1,276.6,109.6,-19.65,142.95
45:09.1,249.3,109.6,-15.7,142.95
45:09.1,236.45,109.6,-15.4,142.95
45:09.1,213.7,109.6,-10.65,142.95
45:09.1,198.3,109.6,-10.8,142.95
45:09.1,182.2,109.6,-13.6,142.95
45:09.1,185.1,109.6,-0.85,142.95
45:09.1,195.05,109.6,-5.05,142.95
45:09.1,198.95,109.6,-3.7,142.95
45:09.1,205.05,109.6,4,142.95
45:09.2,212.05,109.6,-0.4,142.95
45:09.2,210.05,109.6,-2.45,142.95
45:09.2,210.9,109.6,-14.9,142.95
45:09.2,192.75,109.6,-13.15,142.95
45:09.2,172.35,109.6,-7.5,142.95
45:09.2,139.65,109.6,-6.3,142.95
45:09.2,119,109.6,-9.4,142.95
45:09.2,90.5,109.6,-25.95,142.95
45:09.2,65.25,109.6,-18.7,142.95
45:09.2,51.8,109.6,-8.2,142.95
45:09.3,33.3,109.6,-7.6,142.95
45:09.3,5,109.6,-7.85,142.95
45:09.3,-9.15,109.6,-4.35,142.95
45:09.3,-18.95,109.6,3.9,142.95
45:09.3,-46.2,109.6,15.45,142.95
45:09.3,-60.6,109.6,-5.2,142.95
45:09.3,-70.35,109.6,-7.1,142.95
45:09.3,-72.4,109.6,1.35,142.95
45:09.3,-64.5,109.6,-2.95,142.95
45:09.3,-48.85,109.6,-4.75,142.95
45:09.4,-29.5,109.6,-6.65,142.95
45:09.4,2.45,109.6,-12.35,142.95
45:09.4,36,109.6,-2.25,142.95
45:09.4,53.9,109.6,-7.85,142.95
45:09.4,70.95,109.6,-10.05,142.95
45:09.4,73.15,109.6,-15.85,142.95
45:09.4,73.1,109.6,-4.4,142.95
45:09.4,66.6,109.6,-14.35,142.95
45:09.4,58.75,109.6,-4.5,142.95
45:09.4,45.35,109.6,-14.6,142.95
45:09.5,21.6,109.6,-17.5,142.95
45:09.5,-1.1,109.6,-16.45,142.95
45:09.5,-18.35,109.6,-6.7,142.95
45:09.5,-45.4,109.6,-19.8,142.95
45:09.5,-76.95,109.6,-38.2,142.95
45:09.5,-95.05,109.6,-35.65,142.95
45:09.5,-102.1,109.6,-33.25,142.95
45:09.5,-91.7,109.6,-30.45,142.95
45:09.5,-57.65,109.6,-27.9,142.95
45:09.5,-27.45,109.6,-25.5,142.95
45:09.6,-9.35,109.6,-30.85,142.95
45:09.6,17.85,109.6,-25.7,142.95
45:09.6,50,109.6,-24,142.95
45:09.6,62.35,109.6,-15.9,142.95
45:09.6,79.65,109.6,-13.95,142.95
45:09.6,105.7,109.6,9.5,142.95
45:09.6,118.05,109.6,19.05,142.95
45:09.6,116.1,93.46,30.5,142.95
45:09.6,112.85,93.46,33.3,142.95
45:09.6,104.25,93.46,35.4,142.95
45:09.7,90.95,93.46,41.9,142.95
45:09.7,88.4,93.46,38.5,142.95
45:09.7,87.7,93.46,29,142.95
45:09.7,80.55,93.46,40.1,142.95
45:09.7,65.05,93.46,18.1,142.95
45:09.7,41.25,93.46,20.85,142.95
45:09.7,19.6,93.46,-6.1,142.95
45:09.7,8.5,93.46,-2.3,142.95
45:09.7,-0.8,93.46,-3.5,142.95
45:09.7,-7.5,93.46,-7.55,142.95
45:09.8,-18.9,93.46,-28.95,142.95
45:09.8,-34.25,93.46,-29.2,142.95
45:09.8,-48.25,93.46,-29.5,142.95
45:09.8,-78.95,93.46,-8.6,142.95
45:09.8,-107.1,93.46,-30.6,142.95
45:09.8,-132.2,93.46,-29.45,142.95
45:09.8,-146.35,93.46,-27.85,142.95
45:09.8,-165.9,93.46,-25.65,142.95
45:09.8,-163,93.46,-23.3,142.95
45:09.8,-164.65,93.46,-33.15,142.95
45:09.9,-152.75,93.46,-25.8,142.95
45:09.9,-145.45,93.46,-14.95,142.95
45:09.9,-126.2,93.46,-14.45,142.95
45:09.9,-97.75,93.46,-8.45,142.95
45:09.9,-74.25,93.46,-6.45,142.95
45:09.9,-37.85,93.46,-12.75,142.95
45:09.9,-15.8,93.46,-2.8,142.95
45:09.9,-3.15,93.46,15.5,142.95
45:09.9,0.55,93.46,19.6,142.95
45:09.9,7.2,93.46,-1.35,142.95
45:10.0,-30.2,93.46,-1.35,142.95
45:10.0,-35.55,93.46,-1.35,142.95
45:10.0,-52.3,93.46,-1.35,142.95
45:10.0,-69.4,93.46,16.85,142.95
45:10.0,-103.95,93.46,-1.15,142.95
45:10.0,-153.15,93.46,-1.15,142.95
45:10.0,-178.7,93.46,-1.15,142.95
45:10.0,-194.45,93.46,-2.1,142.95
45:10.0,-217.85,93.46,-1.1,142.95
45:10.0,-224.95,93.46,-1.75,142.95
45:10.1,-224.4,93.46,-2.2,142.95
45:10.1,-221.55,93.46,-2.25,142.95
45:10.1,-217.8,93.46,16.6,142.95
45:10.1,-212.65,93.46,15.6,142.95
45:10.1,-216.75,93.46,18.4,142.95
45:10.1,-229.75,93.46,10.1,142.95
45:10.1,-216.55,93.46,10.2,142.95
45:10.1,-197.85,93.46,14.95,142.95
45:10.1,-200,93.46,-6.95,142.95
45:10.1,-180.9,93.46,-6.95,142.95
45:10.2,-170.5,93.46,-6.95,142.95
45:10.2,-163.05,93.46,-6.95,142.95
45:10.2,-144.75,93.46,-8.85,142.95
45:10.2,-131.4,93.46,-8.8,142.95
45:10.2,-100.9,93.46,-13.4,142.95
45:10.2,-59.8,93.46,-6.35,142.95
45:10.2,-17.2,93.46,-5.35,142.95
45:10.2,19.55,93.46,-5.4,142.95
45:10.2,38.75,93.46,19.3,142.95
45:10.2,55.25,96.15,12.3,142.95
45:10.3,65.65,96.15,20.8,142.95
45:10.3,68.4,96.15,27.85,142.95
45:10.3,95.2,96.15,23.1,142.95
45:10.3,105.8,96.15,36.6,142.95
45:10.3,108.95,96.15,37.2,142.95
45:10.3,99.6,96.15,46.85,142.95
45:10.3,96.65,96.15,52.15,142.95
45:10.3,84.8,96.15,58.25,142.95
45:10.3,72.9,96.15,72.25,142.95
45:10.3,70.5,96.15,79.6,142.95
45:10.4,63.45,96.15,85.35,142.95
45:10.4,64.15,96.15,93.35,142.95
45:10.4,74.65,96.15,104.3,142.95
45:10.4,80.9,96.15,108.55,142.95
45:10.4,85,96.15,116.65,142.95
45:10.4,83.05,96.15,109,142.95
45:10.4,86.1,96.15,97.5,142.95
45:10.4,86.2,96.15,95.6,142.95
45:10.4,78.05,96.15,87,142.95
45:10.4,64.9,96.15,84.75,142.95
45:10.5,62.95,96.15,67.45,142.95
45:10.5,74.15,96.15,66.25,142.95
45:10.5,100.05,96.15,58.8,142.95
45:10.5,133.45,96.15,55.85,142.95
45:10.5,161.25,96.15,35.65,142.95
45:10.5,200.2,96.15,48.05,142.95
45:10.5,236.65,96.15,46.55,142.95
45:10.5,259.7,96.15,27.15,142.95
45:10.5,274.7,96.15,24.55,142.95
45:10.5,269.15,96.15,16.75,142.95
45:10.6,248.6,96.15,15.4,142.95
45:10.6,228.5,96.15,9.9,142.95
45:10.6,201.8,96.15,6.4,142.95
45:10.6,169.7,96.15,5.5,142.95
45:10.6,126.75,96.15,-3.1,142.95
45:10.6,96.05,96.15,-7.4,142.95
45:10.6,52.55,96.15,11.2,142.95
45:10.6,24.35,96.15,11.15,142.95
45:10.6,-18.2,96.15,26.25,142.95
45:10.6,-54.65,96.15,28.5,142.95
45:10.7,-75.2,96.15,27.25,142.95
45:10.7,-107.45,96.15,39.6,142.95
45:10.7,-122.4,96.15,33.2,142.95
45:10.7,-131.75,96.15,51,142.95
45:10.7,-166.25,96.15,53.8,142.95
45:10.7,-183.85,96.15,47.75,142.95
45:10.7,-196.6,96.15,41.2,142.95
45:10.7,-212.7,96.15,50.35,142.95
45:10.7,-227.35,96.15,40.95,142.95
45:10.7,-242.4,96.15,41.2,142.95
45:10.8,-235.65,96.15,42.35,142.95
45:10.8,-234.75,96.15,41.25,142.95
45:10.8,-216.95,96.15,37.1,142.95
45:10.8,-190.1,96.15,33,142.95
45:10.8,-155.35,96.15,46.55,142.95
45:10.8,-119.3,96.15,37.1,142.95
45:10.8,-80,96.15,32.65,142.95
45:10.8,-49.4,96.15,35.85,142.95
45:10.8,-40.3,96.15,21.45,142.95
45:10.8,-36.25,96.15,21.1,142.95
45:10.9,-45.8,96.15,24.45,142.95
45:10.9,-48.05,94.81,14.9,142.95
45:10.9,-55.95,94.81,12.15,142.95
45:10.9,-51.95,94.81,14.25,142.95
45:10.9,-62.8,94.81,14.6,142.95
45:10.9,-70.05,94.81,12.8,142.95
45:10.9,-76.7,94.81,7.95,142.95
45:10.9,-72.7,94.81,6.75,142.95
45:10.9,-72.05,94.81,10,142.95
45:10.9,-73.85,94.81,9.4,142.95
45:11.0,-67.5,94.81,7.1,142.95
45:11.0,-61.4,94.81,-3.55,142.95
45:11.0,-74.7,94.81,-0.4,142.95
45:11.0,-93.55,94.81,0.65,142.95
45:11.0,-106.65,94.81,-6.95,142.95
45:11.0,-121.65,94.81,-13.4,142.95
45:11.0,-134.25,94.81,-4.3,142.95
45:11.0,-152.4,94.81,-3.8,142.95
45:11.0,-160.55,94.81,-5.75,142.95
45:11.0,-161.25,94.81,0.15,142.95
45:11.1,-164.1,94.81,8,142.95
45:11.1,-139.15,94.81,14.15,142.95
45:11.1,-129.95,94.81,21.85,142.95
45:11.1,-94.3,94.81,26.45,142.95
45:11.1,-57.1,94.81,39.4,142.95
45:11.1,-13.6,94.81,49.7,142.95
45:11.1,27.25,94.81,63,142.95
45:11.1,52.75,94.81,56.45,142.95
45:11.1,72.05,94.81,72.15,142.95
45:11.1,76.8,94.81,63.15,142.95
45:11.2,101.4,94.81,63.85,142.95
45:11.2,117.3,94.81,61.9,142.95
45:11.2,132.45,94.81,54.3,142.95
45:11.2,137.9,94.81,59.3,142.95
45:11.2,153.25,94.81,49.15,142.95
45:11.2,139.7,106.11,44.6,142.95
45:11.2,137.6,106.11,44.25,142.95
45:11.2,108.85,106.11,47.45,142.95
45:11.2,105.55,106.11,36.8,142.95
45:11.2,74.45,106.11,26.7,142.95
45:11.3,53.9,106.11,25.8,142.95
45:11.3,28.65,106.11,33.6,142.95
45:11.3,0.15,106.11,30.75,142.95
45:11.3,-29.05,106.11,23.35,142.95
45:11.3,-51.95,106.11,25.4,142.95
45:11.3,-81.6,106.11,24.95,142.95
45:11.3,-99.45,106.11,14.75,142.95
45:11.3,-127.55,106.11,14.3,142.95
45:11.3,-142.7,106.11,15.7,142.95
45:11.3,-168.95,106.11,-9.9,142.95
45:11.4,-193.2,106.11,4.95,142.95
45:11.4,-217.7,106.11,12.5,142.95
45:11.4,-233.7,106.11,9.95,142.95
45:11.4,-248.55,106.11,9.85,142.95
45:11.4,-248.3,106.11,21.8,142.95
45:11.4,-251.15,106.11,9.35,142.95
45:11.4,-245.8,106.11,11,142.95
45:11.4,-246.25,106.11,8.2,142.95
45:11.4,-235.65,106.11,10,142.95
45:11.4,-228.25,106.11,2.85,142.95
45:11.5,-219.55,106.11,5.7,142.95
45:11.5,-198.5,106.11,12.8,142.95
45:11.5,-199.2,106.11,-1.3,142.95
45:11.5,-190.3,106.11,-0.6,142.95
45:11.5,-185.4,106.11,-7.25,142.95
45:11.5,-175.3,106.11,-5.8,142.95
45:11.5,-176.95,106.11,-26.65,142.95
45:11.5,-166.65,106.11,-1.65,142.95
45:11.5,-158.75,106.11,-2.45,142.95
45:11.5,-155.7,106.11,-0.65,142.95
45:11.6,-145,106.11,-2.95,142.95
45:11.6,-129.15,106.11,-2.8,142.95
45:11.6,-118.65,106.11,0.15,142.95
45:11.6,-102.9,106.11,2.05,142.95
45:11.6,-90.15,106.11,6.45,142.95
45:11.6,-69.1,106.11,-4.15,142.95
45:11.6,-63.65,106.11,3.05,142.95
45:11.6,-40.1,106.11,1.25,142.95
45:11.6,-33.15,106.11,1.6,142.95
45:11.6,-26,106.11,5.45,142.95
45:11.7,-17.7,106.11,1.7,142.95
45:11.7,-13.4,106.11,11.85,142.95
45:11.7,-8.3,106.11,8.45,142.95
45:11.7,-13.4,106.11,0.5,142.95
45:11.7,-11.3,106.11,14.45,142.95
45:11.7,-19.2,106.11,-2.7,142.95
45:11.7,-24.85,106.11,-1.1,142.95
45:11.7,-20.15,106.11,8.25,142.95
45:11.7,-31.4,106.11,-0.05,142.95
45:11.7,-40.9,106.11,-1.15,142.95
45:11.8,-68.25,106.11,-0.4,142.95
45:11.8,-92.2,106.11,-3.5,142.95
45:11.8,-117.8,106.11,-9.15,142.95
45:11.8,-134.1,106.11,0.8,142.95
45:11.8,-153,106.11,8.55,142.95
45:11.8,-163.35,106.11,12.5,142.95
45:11.8,-163.4,106.11,18.45,142.95
45:11.8,-142.2,106.11,5.9,142.95
45:11.8,-129.15,106.11,9.15,142.95
45:11.8,-89.6,106.11,12.4,142.95
45:11.9,-42.9,106.11,20.95,142.95
45:11.9,2.7,106.11,37.1,142.95
45:11.9,56.75,106.11,47.45,142.95
45:11.9,104.9,106.11,47.25,142.95
45:11.9,149.6,106.11,69.5,142.95
45:11.9,194.2,106.11,73.45,142.95
45:11.9,215.9,102.67,74.25,142.95
45:11.9,229.6,102.67,86.65,142.95
45:11.9,243.4,102.67,86.35,142.95
45:11.9,235.45,102.67,79.05,142.95
45:12.0,243.85,102.67,73.75,142.95
45:12.0,232.6,102.67,78.7,142.95
45:12.0,219.55,102.67,68.5,142.95
45:12.0,199.4,102.67,62.75,142.95
45:12.0,182.7,102.67,68.75,142.95
45:12.0,180,102.67,58.2,142.95
45:12.0,170.1,102.67,51.05,142.95
45:12.0,172.4,102.67,47.15,142.95
45:12.0,179.2,102.67,36.65,142.95
45:12.0,175.45,102.67,34.15,142.95
45:12.1,163.1,102.67,28.15,142.95
45:12.1,153.15,102.67,23.05,142.95
45:12.1,129,102.67,13.85,142.95
45:12.1,119.85,102.67,8.85,142.95
45:12.1,87,102.67,6.15,142.95
45:12.1,70.9,102.67,4.85,142.95
45:12.1,49.85,102.67,0.95,142.95
45:12.1,34.3,102.67,-6.7,142.95
45:12.1,11.8,102.67,1.5,142.95
45:12.1,-17.3,102.67,1.6,142.95
45:12.2,-37.4,102.67,6.45,142.95
45:12.2,-48.8,102.67,13.5,142.95
45:12.2,-51.9,102.67,4.8,142.95
45:12.2,-55,102.67,16.5,142.95
45:12.2,-67.35,102.67,13.95,142.95
45:12.2,-69.6,102.67,19.85,142.95
45:12.2,-72.95,102.67,19.65,142.95
45:12.2,-69.05,102.67,25.25,142.95
45:12.2,-76.9,102.67,25.55,142.95
45:12.2,-82.1,102.67,27.85,142.95
45:12.3,-91.85,102.67,31.85,142.95
45:12.3,-98.2,102.67,26.05,142.95
45:12.3,-106.85,102.67,29.7,142.95
45:12.3,-127.45,102.67,34.9,142.95
45:12.3,-136.9,102.67,40.65,142.95
45:12.3,-141.7,102.67,27.95,142.95
45:12.3,-146.2,102.67,21.35,142.95
45:12.3,-145.45,102.67,23.15,142.95
45:12.3,-143.95,102.67,26.1,142.95
45:12.3,-138.35,102.67,21.2,142.95
45:12.4,-138.05,102.67,10.05,142.95
45:12.4,-130.05,102.67,9.25,142.95
45:12.4,-133.35,102.67,20.35,142.95
45:12.4,-133.1,102.67,8.6,142.95
45:12.4,-146.1,102.67,13.4,142.95
45:12.4,-142.7,102.67,8.7,142.95
45:12.4,-139,102.67,0.4,142.95
45:12.4,-134.7,102.67,22.25,142.95
45:12.4,-130.5,102.67,-3.55,142.95
45:12.4,-124.45,102.67,10.1,142.95
45:12.5,-121.7,102.67,-7.1,142.95
45:12.5,-107.75,102.67,2,142.95
45:12.5,-108.05,102.67,1.4,142.95
45:12.5,-94.1,102.67,-2.6,142.95
45:12.5,-86.1,102.67,-8.8,142.95
45:12.5,-75.05,102.67,-13.25,142.95
45:12.5,-71.6,102.67,-13.85,142.95
45:12.5,-65.65,102.67,-11.3,142.95
45:12.5,-61.1,102.67,-13.3,142.95
45:12.5,-68.1,102.67,-16.2,142.95
45:12.6,-61.6,102.67,-7.95,142.95
45:12.6,-69.45,102.67,-17.15,142.95
45:12.6,-80.1,102.67,-4.25,142.95
45:12.6,-102.75,102.67,-11.45,142.95
45:12.6,-146.95,102.67,-3.65,142.95
45:12.6,-172.75,102.67,-16.3,142.95
45:12.6,-201.9,102.67,-12.45,142.95
45:12.6,-237,102.67,-8.5,142.95
45:12.6,-274.8,102.67,-9.7,142.95
45:12.6,-295.95,102.67,-20.5,142.95
45:12.7,-315.6,102.67,-22.95,142.95
45:12.7,-323.65,102.67,-12.35,142.95
45:12.7,-302.3,102.67,-7.9,142.95
45:12.7,-273.15,102.67,5.7,142.95
45:12.7,-243.5,102.67,5,142.95
45:12.7,-179.95,102.67,14.55,142.95
45:12.7,-134.05,102.67,25.45,142.95
45:12.7,-72.55,102.67,31.1,142.95
45:12.7,-25.85,102.67,49.55,142.95
45:12.7,18.45,102.67,28.75,142.95
45:12.8,69.6,102.67,34.95,142.95
45:12.8,119.75,105.02,42.15,142.95
45:12.8,155.35,105.02,42.8,142.95
45:12.8,198.2,105.02,41,142.95
45:12.8,233.3,105.02,29.05,142.95
45:12.8,273.05,105.02,30.2,142.95
45:12.8,309.15,105.02,33.2,142.95
45:12.8,337.35,105.02,32.2,142.95
45:12.8,374.65,105.02,27.2,142.95
45:12.8,383.05,105.02,34,142.95
45:12.9,396.1,105.02,17.25,142.95
45:12.9,386.3,105.02,20.6,142.95
45:12.9,385.6,105.02,21.85,142.95
45:12.9,367.25,105.02,13.05,142.95
45:12.9,346.4,105.02,11.15,142.95
45:12.9,325.9,105.02,5.9,142.95
45:12.9,291.7,105.02,5.2,142.95
45:12.9,257.8,105.02,14.3,142.95
45:12.9,215.1,105.02,1.1,142.95
45:12.9,169.85,105.02,-19.05,142.95
45:13.0,127.5,105.02,1.15,142.95
45:13.0,92.9,105.02,-3.9,142.95
45:13.0,57.6,105.02,9.5,142.95
45:13.0,16.6,105.02,-2.45,142.95
45:13.0,-12.7,105.02,-13.35,142.95
45:13.0,-33.15,105.02,-10.2,142.95
45:13.0,-63.05,105.02,-8.8,142.95
45:13.0,-82.9,105.02,-2.6,142.95
45:13.0,-113.2,105.02,-9.15,142.95
45:13.0,-123.1,105.02,-13.85,142.95
45:13.1,-124.45,105.02,-13.2,142.95
45:13.1,-124.25,105.02,-16.95,142.95
45:13.1,-104.85,105.02,-9.75,142.95
45:13.1,-96.5,105.02,-9.8,142.95
45:13.1,-85.4,105.02,-17.35,142.95
45:13.1,-86.9,105.02,-9.4,142.95
45:13.1,-83,105.02,-18.85,142.95
45:13.1,-94,105.02,-16.75,142.95
45:13.1,-84.5,105.02,-11.5,142.95
45:13.1,-87.15,105.02,-15.05,142.95
45:13.2,-81.4,105.02,-16.4,142.95
45:13.2,-81.7,105.02,-13.1,142.95
45:13.2,-67.95,105.02,-13,142.95
45:13.2,-63.2,105.02,-21,142.95
45:13.2,-59,105.02,-18.6,142.95
45:13.2,-61.7,105.02,-18.95,142.95
45:13.2,-64.95,105.02,-9.65,142.95
45:13.2,-81.7,105.02,-10.9,142.95
45:13.2,-119.6,105.02,-19,142.95
45:13.2,-157.65,105.02,-25.95,142.95
45:13.3,-213.5,105.02,-17.25,142.95
45:13.3,-293.7,105.02,-20.55,142.95
45:13.3,-399.7,105.02,-11.9,142.95
45:13.3,-510.5,105.02,-30.25,142.95
45:13.3,-614.95,105.02,-37.55,142.95
45:13.3,-700.4,105.02,-26.9,142.95
45:13.3,-771.05,105.02,-23.85,142.95
45:13.3,-825.3,105.02,-26.55,142.95
45:13.3,-856.05,105.02,-28.8,142.95
45:13.3,-859.15,105.02,-36.7,142.95
45:13.4,-840.15,105.02,-34.7,142.95
45:13.4,-802.25,105.02,-25.9,142.95
45:13.4,-758.9,105.02,-27.95,142.95
45:13.4,-699.3,105.02,-39.75,142.95
45:13.4,-632.8,105.02,-27,142.95
45:13.4,-556.3,105.02,-33.85,142.95
45:13.4,-485.55,105.02,-34.1,142.95
45:13.4,-400.1,105.02,-34.3,142.95
45:13.4,-328.5,105.02,-31.95,142.95
45:13.4,-246.55,103.32,-40.45,142.95
45:13.5,-172.15,103.32,-34.7,142.95
45:13.5,-87.6,103.32,-32.15,142.95
45:13.5,-13.45,103.32,-30.15,142.95
45:13.5,58.35,103.32,-42.4,142.95
45:13.5,117.9,103.32,-36.3,142.95
45:13.5,190.7,103.32,-35.65,142.95
45:13.5,259.9,103.32,-21.5,142.95
45:13.5,341.95,103.32,-11.95,142.95
45:13.5,412.9,103.32,-7.75,142.95
45:13.5,460.8,103.32,-6.1,142.95
45:13.6,511.2,103.32,12.6,142.95
45:13.6,539.85,103.32,16.45,142.95
45:13.6,575.35,103.32,34.15,142.95
45:13.6,592.25,103.32,33.1,142.95
45:13.6,590.7,103.32,28.75,142.95
45:13.6,587.25,103.32,31.7,142.95
45:13.6,572.15,103.32,23.8,142.95
45:13.6,551.5,103.32,34.1,142.95
45:13.6,521.2,103.32,20,142.95
45:13.6,491.9,103.32,13.55,142.95
45:13.7,452,103.32,13.15,142.95
45:13.7,425.7,103.32,-1.6,142.95
45:13.7,394.2,103.32,1.35,142.95
45:13.7,352.45,103.32,-3.35,142.95
45:13.7,318,103.32,-16.3,142.95
45:13.7,285.05,103.32,-21.2,142.95
45:13.7,246.35,103.32,-28.2,142.95
45:13.7,204.45,103.32,-31.65,142.95
45:13.7,158.7,103.32,-33.85,142.95
45:13.7,114.45,103.32,-36.85,142.95
45:13.8,96.05,103.32,-41.6,142.95
45:13.8,67.35,103.32,-50.6,142.95
45:13.8,46.75,103.32,-46.7,142.95
45:13.8,43.75,103.32,-40.9,142.95
45:13.8,32.1,103.32,-46.8,142.95
45:13.8,48.45,103.32,-41.55,142.95
45:13.8,56.75,103.32,-42.4,142.95
45:13.8,80,103.32,-33.85,142.95
45:13.8,96.1,103.32,-43.25,142.95
45:13.8,109.25,103.32,-30.35,142.95
45:13.9,130.45,103.32,-32.1,142.95
45:13.9,161.8,103.32,-31.4,142.95
45:13.9,197.7,103.32,-36.05,142.95
45:13.9,215.4,103.32,-40.4,142.95
45:13.9,219.85,103.32,-43,142.95
45:13.9,234.45,103.32,-45.45,142.95
45:13.9,238.25,109.49,-54.55,142.95
45:13.9,249.4,109.49,-48.9,142.95
45:13.9,244.2,109.49,-53.9,142.95
45:13.9,247.95,109.49,-59.55,142.95
45:14.0,268.8,109.49,-60.25,142.95
45:14.0,275.65,109.49,-57.45,142.95
45:14.0,295.9,109.49,-58.35,142.95
