sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,status
-34.05,52.35,-470.25,68.44,-10.0,OK
-36.61,52.35,-468.64,68.44,-10.0,OK
-39.85,52.35,-466.62,68.44,-10.0,OK
-41.18,52.35,-463.21,68.44,-10.0,OK
-42.82,52.35,-461.09,68.44,-10.0,OK
-45.02,52.35,-458.44,68.44,-10.0,OK
-42.27,52.35,-452.72,68.44,-10.0,OK
-33.49,52.35,-439.51,68.44,-10.0,OK
-22.35,52.35,-423.66,68.44,-10.0,OK
-3.7,52.35,-393.57,68.44,-10.0,OK
23.08,52.35,-346.49,68.44,-10.0,OK
59.83,52.35,-288.59,68.44,-10.0,OK
104.81,52.35,-214.27,66.59,-10.0,OK
155.45,66.28,-118.49,66.59,-10.0,OK
207.15,66.28,-9.24,66.59,-10.0,OK
256.5,66.28,100.78,66.59,-10.0,OK
298.59,66.28,212.22,66.59,-10.0,OK
337.43,66.28,323.3,66.59,-10.0,OK
367.88,66.28,423.89,66.59,-10.0,OK
385.03,66.28,509.95,66.59,-10.0,OK
394.88,66.28,575.5,66.59,-10.0,OK
394.89,66.28,622.74,66.59,-10.0,OK
387.56,66.28,655.85,66.59,-10.0,OK
382.16,66.28,670.77,66.59,-10.0,OK
372.0,66.28,676.85,66.59,-10.0,OK
354.29,66.28,672.15,66.59,-10.0,OK
334.87,66.28,656.81,66.59,-10.0,OK
319.59,66.28,638.12,66.59,-10.0,OK
303.86,66.28,626.88,66.59,-10.0,OK
284.38,66.28,608.43,66.59,-10.0,OK
265.26,66.28,584.77,66.59,-10.0,OK
253.16,66.28,557.4,66.59,-10.0,OK
237.13,66.28,537.55,66.59,-10.0,OK
223.41,66.28,517.51,66.59,-10.0,OK
207.44,66.28,495.2,66.59,-10.0,OK
187.1,66.28,468.09,66.59,-10.0,OK
166.27,66.28,440.64,66.59,-10.0,OK
148.07,66.28,415.87,66.59,-10.0,OK
123.7,66.28,399.03,66.59,-10.0,OK
101.57,66.28,374.76,66.59,-10.0,OK
81.84,66.28,352.6,66.59,-10.0,OK
63.91,66.28,335.22,66.59,-10.0,OK
51.08,66.28,320.97,66.59,-10.0,OK
37.31,66.28,304.15,66.59,-10.0,OK
25.67,66.28,293.95,66.59,-10.0,OK
12.65,66.28,281.54,66.59,-10.0,OK
4.03,66.28,266.74,66.59,-10.0,OK
-1.34,66.28,253.8,66.59,-10.0,OK
-6.03,66.28,242.4,66.59,-10.0,OK
-16.37,66.28,225.55,66.59,-10.0,OK
-22.05,66.28,207.62,66.59,-10.0,OK
-26.62,66.28,189.45,66.59,-10.0,OK
-34.31,66.28,168.0,66.59,-10.0,OK
-43.51,66.28,144.08,66.59,-10.0,OK
-50.89,66.28,125.31,66.59,-10.0,OK
-62.08,66.28,101.7,66.59,-10.0,OK
-72.75,66.28,72.97,66.59,-10.0,OK
-81.19,66.28,48.77,66.59,-10.0,OK
-92.08,66.28,27.1,66.59,-10.0,OK
-103.4,66.28,1.34,66.59,-10.0,OK
-111.33,66.28,-23.66,66.59,-10.0,OK
-117.16,66.28,-49.17,66.59,-10.0,OK
-121.63,66.28,-76.02,66.59,-10.0,OK
-123.75,66.28,-95.99,66.59,-10.0,OK
-126.5,66.28,-116.66,66.59,-10.0,OK
-129.07,66.28,-142.02,66.59,-10.0,OK
-130.83,66.28,-164.69,66.59,-10.0,OK
-131.44,66.28,-181.03,66.59,-10.0,OK
-131.97,66.28,-198.62,66.59,-10.0,OK
-132.25,66.28,-220.29,66.59,-10.0,OK
-133.07,66.28,-240.35,66.59,-10.0,OK
-138.55,66.28,-254.43,66.59,-10.0,OK
-141.65,66.28,-264.64,66.59,-10.0,OK
-146.47,66.28,-284.89,66.59,-10.0,OK
-151.7,66.28,-300.67,66.59,-10.0,OK
-159.18,66.28,-313.03,66.59,-10.0,OK
-164.18,66.28,-324.46,66.59,-10.0,OK
-173.7,66.28,-336.97,66.59,-10.0,OK
-183.98,66.28,-348.24,66.59,-10.0,OK
-190.93,66.28,-356.47,66.59,-10.0,OK
-196.97,66.28,-367.69,66.59,-10.0,OK
-203.92,66.28,-376.54,66.59,-10.0,OK
-208.76,66.28,-387.81,66.59,-10.0,OK
-213.0,66.28,-394.62,66.59,-10.0,OK
-222.96,66.28,-405.89,66.59,-10.0,OK
-230.78,66.28,-409.53,66.59,-10.0,OK
-239.02,66.28,-416.19,66.59,-10.0,OK
-244.53,66.28,-424.01,66.59,-10.0,OK
-254.13,66.28,-430.04,66.59,-10.0,OK
-265.93,66.28,-435.15,66.59,-10.0,OK
-278.89,66.28,-442.6,66.59,-10.0,OK
-285.2,66.28,-447.85,66.59,-10.0,OK
-301.42,66.28,-452.75,66.59,-10.0,OK
-318.64,66.28,-455.89,66.59,-10.0,OK
-331.15,66.28,-454.71,66.59,-10.0,OK
-344.55,66.28,-453.77,66.59,-10.0,OK
-363.46,66.28,-446.05,66.59,-10.0,OK
-372.31,66.28,-429.54,66.59,-10.0,OK
-369.78,66.28,-404.02,66.59,-10.0,OK
-364.91,66.28,-355.65,66.59,-10.0,OK
-349.82,66.28,-296.42,66.59,-10.0,OK
-321.84,66.28,-222.83,66.59,-10.0,OK
-284.78,66.28,-127.65,66.13,-10.0,OK
-243.38,66.28,-11.41,66.13,-10.0,OK
-195.78,66.28,103.89,66.13,-10.0,OK
-153.24,65.83,215.81,66.13,-31.0,OK
-110.05,65.83,324.13,66.13,-31.0,OK
-67.69,65.83,430.65,66.13,-31.0,OK
-30.25,65.83,523.51,66.13,-31.0,OK
-5.05,65.83,588.63,66.13,-31.0,OK
13.16,65.83,636.64,66.13,-31.0,OK
29.16,65.83,676.0,66.13,-31.0,OK
44.21,65.83,698.78,66.13,-31.0,OK
53.93,65.83,702.62,66.13,-31.0,OK
57.57,65.83,700.98,66.13,-31.0,OK
60.8,65.83,693.27,66.13,-31.0,OK
67.66,65.83,683.86,66.13,-31.0,OK
77.61,65.83,669.47,66.13,-31.0,OK
82.91,65.83,647.47,66.13,-31.0,OK
83.89,65.83,632.29,66.13,-31.0,OK
87.6,65.83,613.52,66.13,-31.0,OK
94.7,65.83,588.92,66.13,-31.0,OK
98.49,65.83,561.81,66.13,-31.0,OK
101.72,65.83,540.7,66.13,-31.0,OK
105.08,65.83,511.16,66.13,-31.0,OK
107.36,65.83,483.83,66.13,-31.0,OK
108.74,65.83,457.26,66.13,-31.0,OK
113.71,65.83,431.09,66.13,-31.0,OK
119.55,65.83,403.01,66.13,-31.0,OK
125.71,65.83,380.46,66.13,-31.0,OK
126.41,65.83,358.36,66.13,-31.0,OK
131.35,65.83,336.61,66.13,-31.0,OK
139.61,65.83,317.73,66.13,-31.0,OK
145.98,65.83,301.22,66.13,-31.0,OK
147.65,65.83,285.1,66.13,-31.0,OK
149.22,65.83,266.6,66.13,-31.0,OK
148.34,65.83,249.62,66.13,-31.0,OK
148.34,65.83,230.98,66.13,-31.0,OK
146.53,65.83,210.26,66.13,-31.0,OK
142.4,65.83,183.58,66.13,-31.0,OK
136.83,65.83,154.39,66.13,-31.0,OK
132.69,65.83,128.66,66.13,-31.0,OK
128.93,65.83,104.51,66.13,-31.0,OK
127.37,65.83,71.26,66.13,-31.0,OK
124.82,65.83,39.92,66.13,-31.0,OK
121.42,65.83,13.83,66.13,-31.0,OK
116.22,65.83,-14.93,66.13,-31.0,OK
110.98,65.83,-43.3,66.13,-31.0,OK
104.32,65.83,-67.13,66.13,-31.0,OK
99.25,65.83,-88.89,66.13,-31.0,OK
92.18,65.83,-112.07,66.13,-31.0,OK
88.26,65.83,-133.76,66.13,-31.0,OK
85.53,65.83,-151.61,66.13,-31.0,OK
82.98,65.83,-165.86,66.13,-31.0,OK
77.13,65.83,-185.37,66.13,-31.0,OK
72.65,65.83,-203.1,66.13,-31.0,OK
67.85,65.83,-217.04,66.13,-31.0,OK
65.77,65.83,-226.45,66.13,-31.0,OK
63.26,65.83,-240.89,66.13,-31.0,OK
59.6,65.83,-253.57,66.13,-31.0,OK
52.58,65.83,-262.32,66.13,-31.0,OK
50.51,65.83,-272.55,66.13,-31.0,OK
50.33,65.83,-283.17,66.13,-31.0,OK
46.56,65.83,-289.5,66.13,-31.0,OK
39.98,65.83,-300.0,66.13,-31.0,OK
36.97,65.83,-316.59,66.13,-31.0,OK
35.88,65.83,-322.76,66.13,-31.0,OK
33.72,65.83,-332.58,66.13,-31.0,OK
30.75,65.83,-352.21,66.13,-31.0,OK
28.42,65.83,-366.75,66.13,-31.0,OK
26.65,65.83,-373.83,66.13,-31.0,OK
25.71,65.83,-387.66,66.13,-31.0,OK
25.07,65.83,-399.2,66.13,-31.0,OK
22.63,65.83,-403.34,66.13,-31.0,OK
18.56,65.83,-412.53,66.13,-31.0,OK
16.32,65.83,-426.99,66.13,-31.0,OK
14.46,65.83,-434.41,66.13,-31.0,OK
12.69,65.83,-435.89,66.13,-31.0,OK
13.43,65.83,-442.79,66.13,-31.0,OK
14.65,65.83,-452.71,66.13,-31.0,OK
12.93,65.83,-460.84,66.13,-31.0,OK
9.67,65.83,-464.99,66.13,-31.0,OK
9.16,65.83,-467.85,66.13,-31.0,OK
9.65,65.83,-470.9,66.13,-31.0,OK
10.62,65.83,-468.61,66.13,-31.0,OK
15.11,65.83,-462.13,66.13,-31.0,OK
23.66,65.83,-448.8,66.13,-31.0,OK
39.12,65.83,-426.3,66.13,-31.0,OK
63.29,65.83,-388.76,66.13,-31.0,OK
94.61,65.83,-336.14,66.13,-31.0,OK
129.67,65.83,-267.02,66.13,-31.0,OK
171.6,65.83,-187.05,66.69,-31.0,OK
216.23,66.58,-91.43,66.69,-10.0,OK
258.44,66.58,9.99,66.69,-10.0,OK
296.74,66.58,104.66,66.69,-10.0,OK
325.88,66.58,198.68,66.69,-10.0,OK
346.18,66.58,286.77,66.69,-10.0,OK
362.65,66.58,364.62,66.69,-10.0,OK
367.7,66.58,420.69,66.69,-10.0,OK
356.66,66.58,459.99,66.69,-10.0,OK
342.3,66.58,488.28,66.69,-10.0,OK
324.72,66.58,504.74,66.69,-10.0,OK
303.49,66.58,507.17,66.69,-10.0,OK
278.52,66.58,507.55,66.69,-10.0,OK
252.56,66.58,499.43,66.69,-10.0,OK
226.47,66.58,483.4,66.69,-10.0,OK
203.76,66.58,471.97,66.69,-10.0,OK
182.24,66.58,459.41,66.69,-10.0,OK
167.59,66.58,443.41,66.69,-10.0,OK
147.74,66.58,427.91,66.69,-10.0,OK
124.38,66.58,411.59,66.69,-10.0,OK
105.8,66.58,394.14,66.69,-10.0,OK
93.15,66.58,376.74,66.69,-10.0,OK
74.23,66.58,360.63,66.69,-10.0,OK
60.37,66.58,337.41,66.69,-10.0,OK
44.54,66.58,314.79,66.69,-10.0,OK
28.32,66.58,297.07,66.69,-10.0,OK
16.31,66.58,278.88,66.69,-10.0,OK
10.14,66.58,262.1,66.69,-10.0,OK
-0.72,66.58,246.09,66.69,-10.0,OK
-8.13,66.58,232.68,66.69,-10.0,OK
-11.73,66.58,219.29,66.69,-10.0,OK
-17.77,66.58,208.95,66.69,-10.0,OK
-22.02,66.58,197.54,66.69,-10.0,OK
-25.97,66.58,186.04,66.69,-10.0,OK
-32.21,66.58,170.45,66.69,-10.0,OK
-42.84,66.58,160.03,66.69,-10.0,OK
-49.02,66.58,147.41,66.69,-10.0,OK
-57.32,66.58,132.13,66.69,-10.0,OK
-70.18,66.58,114.08,66.69,-10.0,OK
-83.25,66.58,93.0,66.69,-10.0,OK
-93.21,66.58,68.96,66.69,-10.0,OK
-104.27,66.58,48.47,66.69,-10.0,OK
-113.79,66.58,29.64,66.69,-10.0,OK
-124.01,66.58,5.2,66.69,-10.0,OK
-134.77,66.58,-21.12,66.69,-10.0,OK
-141.76,66.58,-42.32,66.69,-10.0,OK
-148.87,66.58,-63.7,66.69,-10.0,OK
-157.68,66.58,-83.86,66.69,-10.0,OK
-168.08,66.58,-106.24,66.69,-10.0,OK
-175.26,66.58,-128.39,66.69,-10.0,OK
-181.65,66.58,-146.18,66.69,-10.0,OK
-184.05,66.58,-161.57,66.69,-10.0,OK
-188.82,66.58,-180.22,66.69,-10.0,OK
-196.96,66.58,-196.35,66.69,-10.0,OK
-203.43,66.58,-216.78,66.69,-10.0,OK
-204.92,66.58,-231.72,66.69,-10.0,OK
-209.55,66.58,-243.73,66.69,-10.0,OK
-212.23,66.58,-261.38,66.69,-10.0,OK
-215.03,66.58,-287.45,66.69,-10.0,OK
-217.95,66.58,-297.73,66.69,-10.0,OK
-222.33,66.58,-309.0,66.69,-10.0,OK
-228.97,66.58,-329.48,66.69,-10.0,OK
-235.21,66.58,-348.46,66.69,-10.0,OK
-235.05,66.58,-354.01,66.69,-10.0,OK
-237.39,66.58,-365.94,66.69,-10.0,OK
-239.86,66.58,-378.0,66.69,-10.0,OK
-237.79,66.58,-386.76,66.69,-10.0,OK
-234.91,66.58,-396.7,66.69,-10.0,OK
-234.92,66.58,-408.26,66.69,-10.0,OK
-237.69,66.58,-416.88,66.69,-10.0,OK
-237.06,66.58,-429.07,66.69,-10.0,OK
-236.81,66.58,-439.07,66.69,-10.0,OK
-239.83,66.58,-446.84,66.69,-10.0,OK
-243.9,66.58,-455.2,66.69,-10.0,OK
-243.72,66.58,-465.39,66.69,-10.0,OK
-242.2,66.58,-472.67,66.69,-10.0,OK
-240.68,66.58,-479.97,66.69,-10.0,OK
-236.11,66.58,-478.84,66.69,-10.0,OK
-223.4,66.58,-474.34,66.69,-10.0,OK
-205.81,66.58,-461.81,66.69,-10.0,OK
-187.51,66.58,-441.34,66.69,-10.0,OK
-155.97,66.58,-399.37,66.69,-10.0,OK
-113.46,66.58,-351.17,66.69,-10.0,OK
-67.31,66.58,-289.14,66.69,-10.0,OK
-21.56,68.4,-214.28,68.21,0.0,OK
24.5,68.4,-130.99,68.21,0.0,OK
70.79,68.4,-49.88,68.21,0.0,OK
110.06,68.4,34.53,68.21,0.0,OK
138.79,68.4,106.03,68.21,0.0,OK
159.06,68.4,164.44,68.21,0.0,OK
171.12,68.4,213.59,68.21,0.0,OK
170.45,68.4,254.07,68.21,0.0,OK
166.05,68.4,273.4,68.21,0.0,OK
154.35,68.4,276.09,68.21,0.0,OK
137.0,68.4,270.89,68.21,0.0,OK
119.93,68.4,260.69,68.21,0.0,OK
104.02,68.4,243.24,68.21,0.0,OK
89.07,68.4,222.05,68.21,0.0,OK
73.59,68.4,194.19,68.21,0.0,OK
56.63,68.4,166.93,68.21,0.0,OK
43.03,68.4,140.87,68.21,0.0,OK
31.56,68.4,117.47,68.21,0.0,OK
19.36,68.4,89.67,68.21,0.0,OK
3.9,68.4,63.78,68.21,0.0,OK
-10.66,68.4,42.18,68.21,0.0,OK
-21.76,68.4,23.31,68.21,0.0,OK
-31.66,68.4,1.17,68.21,0.0,OK
-45.01,68.4,-14.38,68.21,0.0,OK
-53.67,68.4,-28.51,68.21,0.0,OK
-62.36,68.4,-41.69,68.21,0.0,OK
-71.44,68.4,-49.26,68.21,0.0,OK
-77.81,68.4,-53.68,68.21,0.0,OK
-78.71,68.4,-57.03,68.21,0.0,OK
-78.27,68.4,-57.97,68.21,0.0,OK
-78.1,68.4,-59.78,68.21,0.0,OK
-77.86,68.4,-64.5,68.21,0.0,OK
-76.7,68.4,-64.01,68.21,0.0,OK
-75.66,68.4,-65.55,68.21,0.0,OK
-75.23,68.4,-70.43,68.21,0.0,OK
-79.46,68.4,-75.8,68.21,0.0,OK
-84.74,68.4,-80.74,68.21,0.0,OK
-86.41,68.4,-89.57,68.21,0.0,OK
-89.83,68.4,-100.13,68.21,0.0,OK
-98.01,68.4,-108.28,68.21,0.0,OK
-108.17,68.4,-118.66,68.21,0.0,OK
-112.47,68.4,-131.04,68.21,0.0,OK
-115.52,68.4,-141.99,68.21,0.0,OK
-118.7,68.4,-150.65,68.21,0.0,OK
-122.33,68.4,-165.73,68.21,0.0,OK
-125.09,68.4,-180.03,68.21,0.0,OK
-125.75,68.4,-192.19,68.21,0.0,OK
-122.47,68.4,-200.14,68.21,0.0,OK
-119.75,68.4,-211.98,68.21,0.0,OK
-117.15,68.4,-221.62,68.21,0.0,OK
-112.29,68.4,-234.49,68.21,0.0,OK
-105.93,68.4,-242.29,68.21,0.0,OK
-101.65,68.4,-247.81,68.21,0.0,OK
-97.71,68.4,-251.51,68.21,0.0,OK
-95.03,68.4,-260.61,68.21,0.0,OK
-92.76,68.4,-264.64,68.21,0.0,OK
-87.36,68.4,-268.5,68.21,0.0,OK
-83.33,68.4,-271.65,68.21,0.0,OK
-81.79,68.4,-275.36,68.21,0.0,OK
-78.55,68.4,-281.11,68.21,0.0,OK
-74.88,68.4,-287.58,68.21,0.0,OK
-74.48,68.4,-290.9,68.21,0.0,OK
-76.63,68.4,-296.09,68.21,0.0,OK
-77.6,68.4,-300.42,68.21,0.0,OK
-80.11,68.4,-306.82,68.21,0.0,OK
-87.11,68.4,-312.85,68.21,0.0,OK
-89.96,68.4,-318.36,68.21,0.0,OK
-89.08,68.4,-321.62,68.21,0.0,OK
-92.31,68.4,-325.57,68.21,0.0,OK
-96.74,68.4,-327.7,68.21,0.0,OK
-98.46,68.4,-329.13,68.21,0.0,OK
-97.96,68.4,-328.67,68.21,0.0,OK
-96.56,68.4,-326.41,68.21,0.0,OK
-95.7,68.4,-322.18,68.21,0.0,OK
-93.96,68.4,-315.5,68.21,0.0,OK
-87.0,68.4,-304.95,68.21,0.0,OK
-73.65,68.4,-285.06,68.21,0.0,OK
-58.19,68.4,-254.98,68.21,0.0,OK
-30.36,68.4,-212.38,68.21,0.0,OK
0.68,68.4,-159.25,68.21,0.0,OK
36.51,68.4,-92.44,70.02,0.0,OK
76.29,70.03,-15.33,70.02,-10.0,OK
120.98,70.03,70.7,70.02,-10.0,OK
161.24,70.03,162.95,70.02,-10.0,OK
196.31,70.03,246.4,70.02,-10.0,OK
221.77,70.03,326.18,70.02,-10.0,OK
243.4,70.03,402.85,70.02,-10.0,OK
255.61,70.03,463.72,70.02,-10.0,OK
256.97,70.03,512.18,70.02,-10.0,OK
256.86,70.03,547.55,70.02,-10.0,OK
247.19,70.03,567.33,70.02,-10.0,OK
232.88,70.03,578.48,70.02,-10.0,OK
222.63,70.03,585.4,70.02,-10.0,OK
210.69,70.03,581.59,70.02,-10.0,OK
192.59,70.03,571.06,70.02,-10.0,OK
178.41,70.03,560.46,70.02,-10.0,OK
167.35,70.03,550.55,70.02,-10.0,OK
159.03,70.03,533.37,70.02,-10.0,OK
150.65,70.03,513.0,70.02,-10.0,OK
140.08,70.03,494.35,70.02,-10.0,OK
129.63,70.03,477.33,70.02,-10.0,OK
119.15,70.03,452.46,70.02,-10.0,OK
111.79,70.03,430.13,70.02,-10.0,OK
105.93,70.03,410.87,70.02,-10.0,OK
98.67,70.03,388.05,70.02,-10.0,OK
90.01,70.03,360.36,70.02,-10.0,OK
83.63,70.03,343.87,70.02,-10.0,OK
82.14,70.03,326.66,70.02,-10.0,OK
81.72,70.03,306.8,70.02,-10.0,OK
77.58,70.03,291.18,70.02,-10.0,OK
71.88,70.03,279.84,70.02,-10.0,OK
67.15,70.03,269.49,70.02,-10.0,OK
62.44,70.03,263.35,70.02,-10.0,OK
58.23,70.03,253.3,70.02,-10.0,OK
46.8,70.03,242.17,70.02,-10.0,OK
33.11,70.03,231.21,70.02,-10.0,OK
23.23,70.03,221.37,70.02,-10.0,OK
15.05,70.03,210.83,70.02,-10.0,OK
3.14,70.03,196.33,70.02,-10.0,OK
-9.52,70.03,176.02,70.02,-10.0,OK
-20.61,70.03,161.59,70.02,-10.0,OK
-28.31,70.03,143.87,70.02,-10.0,OK
-38.85,70.03,121.12,70.02,-10.0,OK
-48.37,70.03,101.48,70.02,-10.0,OK
-55.01,70.03,83.0,70.02,-10.0,OK
-61.43,70.03,58.81,70.02,-10.0,OK
-66.56,70.03,40.58,70.02,-10.0,OK
-66.89,70.03,24.0,70.02,-10.0,OK
-70.3,70.03,5.15,70.02,-10.0,OK
-75.06,70.03,-9.12,70.02,-10.0,OK
-78.53,70.03,-22.85,70.02,-10.0,OK
-83.13,70.03,-38.94,70.02,-10.0,OK
-85.99,70.03,-50.47,70.02,-10.0,OK
-86.87,70.03,-58.65,70.02,-10.0,OK
-91.63,70.03,-70.18,70.02,-10.0,OK
-97.74,70.03,-83.44,70.02,-10.0,OK
-101.66,70.03,-97.31,70.02,-10.0,OK
-104.15,70.03,-103.04,70.02,-10.0,OK
-106.39,70.03,-111.91,70.02,-10.0,OK
-106.63,70.03,-126.0,70.02,-10.0,OK
-108.43,70.03,-136.15,70.02,-10.0,OK
-111.46,70.03,-145.02,70.02,-10.0,OK
-113.74,70.03,-154.02,70.02,-10.0,OK
-113.49,70.03,-162.96,70.02,-10.0,OK
-115.07,70.03,-171.0,70.02,-10.0,OK
-118.41,70.03,-184.59,70.02,-10.0,OK
-124.78,70.03,-192.06,70.02,-10.0,OK
-126.15,70.03,-201.95,70.02,-10.0,OK
-127.14,70.03,-208.32,70.02,-10.0,OK
-131.12,70.03,-222.73,70.02,-10.0,OK
-138.72,70.03,-235.91,70.02,-10.0,OK
-141.57,70.03,-249.56,70.02,-10.0,OK
-149.14,70.03,-257.37,70.02,-10.0,OK
-154.52,70.03,-263.74,70.02,-10.0,OK
-160.65,70.03,-274.76,70.02,-10.0,OK
-175.52,70.03,-288.89,70.02,-10.0,OK
-182.46,70.03,-294.06,70.02,-10.0,OK
-190.26,70.03,-298.55,70.02,-10.0,OK
-209.17,70.03,-306.89,70.02,-10.0,OK
-224.38,70.03,-312.53,70.02,-10.0,OK
-227.57,70.03,-313.75,70.02,-10.0,OK
-230.48,70.03,-306.87,70.02,-10.0,OK
-232.82,70.03,-294.11,70.02,-10.0,OK
-222.65,70.03,-275.68,70.02,-10.0,OK
-202.67,70.03,-243.05,70.02,-10.0,OK
-173.37,70.03,-195.31,70.02,-10.0,OK
-131.86,70.03,-137.48,70.02,-10.0,OK
-80.45,70.03,-68.49,69.88,-10.0,OK
-24.66,69.89,11.17,69.88,-10.0,OK
31.21,69.89,89.07,69.88,-10.0,OK
84.41,69.89,170.3,69.88,-10.0,OK
127.21,69.89,247.61,69.88,-10.0,OK
162.49,69.89,316.77,69.88,-10.0,OK
187.66,69.89,375.4,69.88,-10.0,OK
200.55,69.89,420.78,69.88,-10.0,OK
199.24,69.89,449.39,69.88,-10.0,OK
195.73,69.89,472.66,69.88,-10.0,OK
190.06,69.89,487.35,69.88,-10.0,OK
176.5,69.89,495.75,69.88,-10.0,OK
163.42,69.89,494.68,69.88,-10.0,OK
153.51,69.89,491.35,69.88,-10.0,OK
140.0,69.89,485.06,69.88,-10.0,OK
129.15,69.89,480.91,69.88,-10.0,OK
127.34,69.89,472.96,69.88,-10.0,OK
120.16,69.89,467.27,69.88,-10.0,OK
115.3,69.89,457.1,69.88,-10.0,OK
107.19,69.89,446.43,69.88,-10.0,OK
97.99,69.89,434.76,69.88,-10.0,OK
89.87,69.89,418.57,69.88,-10.0,OK
82.13,69.89,398.1,69.88,-10.0,OK
63.93,69.89,377.34,69.88,-10.0,OK
54.68,69.89,357.61,69.88,-10.0,OK
48.89,69.89,335.94,69.88,-10.0,OK
40.06,69.89,316.01,69.88,-10.0,OK
31.86,69.89,295.92,69.88,-10.0,OK
31.64,69.89,271.61,69.88,-10.0,OK
31.2,69.89,255.19,69.88,-10.0,OK
30.97,69.89,243.78,69.88,-10.0,OK
30.35,69.89,230.21,69.88,-10.0,OK
29.99,69.89,212.58,69.88,-10.0,OK
30.78,69.89,199.22,69.88,-10.0,OK
31.38,69.89,184.62,69.88,-10.0,OK
31.32,69.89,170.9,69.88,-10.0,OK
29.57,69.89,156.83,69.88,-10.0,OK
25.36,69.89,141.61,69.88,-10.0,OK
21.37,69.89,122.41,69.88,-10.0,OK
13.27,69.89,104.38,69.88,-10.0,OK
7.25,69.89,87.84,69.88,-10.0,OK
0.42,69.89,69.89,69.88,-10.0,OK
-5.22,69.89,51.83,69.88,-10.0,OK
-12.05,69.89,34.63,69.88,-10.0,OK
-14.04,69.89,12.49,69.88,-10.0,OK
-14.37,69.89,-1.74,69.88,-10.0,OK
-13.61,69.89,-16.94,69.88,-10.0,OK
-15.66,69.89,-37.52,69.88,-10.0,OK
-18.52,69.89,-57.97,69.88,-10.0,OK
-18.42,69.89,-69.9,69.88,-10.0,OK
-19.83,69.89,-85.71,69.88,-10.0,OK
-21.5,69.89,-102.76,69.88,-10.0,OK
-24.9,69.89,-116.59,69.88,-10.0,OK
-29.48,69.89,-127.23,69.88,-10.0,OK
-33.78,69.89,-145.17,69.88,-10.0,OK
-36.22,69.89,-156.21,69.88,-10.0,OK
-40.32,69.89,-165.77,69.88,-10.0,OK
-44.24,69.89,-177.84,69.88,-10.0,OK
-46.65,69.89,-190.89,69.88,-10.0,OK
-49.45,69.89,-198.5,69.88,-10.0,OK
-48.5,69.89,-209.97,69.88,-10.0,OK
-47.31,69.89,-217.67,69.88,-10.0,OK
-49.3,69.89,-228.56,69.88,-10.0,OK
-52.4,69.89,-240.27,69.88,-10.0,OK
-53.32,69.89,-247.18,69.88,-10.0,OK
-52.93,69.89,-255.97,69.88,-10.0,OK
-53.1,69.89,-268.91,69.88,-10.0,OK
-54.53,69.89,-277.9,69.88,-10.0,OK
-57.38,69.89,-286.65,69.88,-10.0,OK
-57.87,69.89,-299.09,69.88,-10.0,OK
-57.51,69.89,-304.48,69.88,-10.0,OK
-58.56,69.89,-314.47,69.88,-10.0,OK
-61.33,69.89,-322.0,69.88,-10.0,OK
-63.82,69.89,-327.39,69.88,-10.0,OK
-64.7,69.89,-334.91,69.88,-10.0,OK
-65.5,69.89,-341.89,69.88,-10.0,OK
-67.2,69.89,-341.59,69.88,-10.0,OK
-71.66,69.89,-343.38,69.88,-10.0,OK
-77.81,69.89,-347.83,69.88,-10.0,OK
-82.25,69.89,-347.98,69.88,-10.0,OK
-84.93,69.89,-348.35,69.88,-10.0,OK
-89.79,69.89,-349.89,69.88,-10.0,OK
-95.79,69.89,-351.21,69.88,-10.0,OK
-93.46,69.89,-348.26,69.88,-10.0,OK
-90.75,69.89,-340.83,69.88,-10.0,OK
-81.01,69.89,-329.0,69.88,-10.0,OK
-63.8,69.89,-307.98,69.88,-10.0,OK
-40.14,69.89,-274.68,69.88,-10.0,OK
-12.93,69.89,-233.39,69.88,-10.0,OK
24.86,69.89,-179.23,69.88,-10.0,OK
67.94,69.89,-115.56,69.88,-10.0,OK
109.11,70.19,-44.19,69.88,-10.0,OK
145.27,70.19,24.11,69.88,-10.0,OK
172.28,70.19,91.73,69.88,-10.0,OK
195.9,70.19,156.23,69.88,-10.0,OK
208.82,70.19,216.24,69.88,-10.0,OK
214.98,70.19,266.53,69.88,-10.0,OK
209.88,70.19,305.51,69.88,-10.0,OK
201.88,70.19,334.35,69.88,-10.0,OK
188.5,70.19,353.77,69.88,-10.0,OK
173.36,70.19,372.77,69.88,-10.0,OK
159.87,70.19,384.43,69.88,-10.0,OK
148.12,70.19,391.01,69.88,-10.0,OK
134.61,70.19,393.24,69.88,-10.0,OK
127.91,70.19,396.81,69.88,-10.0,OK
124.99,70.19,399.34,69.88,-10.0,OK
122.33,70.19,400.74,69.88,-10.0,OK
116.13,70.19,399.44,69.88,-10.0,OK
107.39,70.19,398.27,69.88,-10.0,OK
101.4,70.19,397.05,69.88,-10.0,OK
94.96,70.19,394.45,69.88,-10.0,OK
80.79,70.19,387.97,69.88,-10.0,OK
63.97,70.19,380.76,69.88,-10.0,OK
50.81,70.19,369.75,69.88,-10.0,OK
37.33,70.19,359.95,69.88,-10.0,OK
28.05,70.19,349.63,69.88,-10.0,OK
20.71,70.19,339.17,69.88,-10.0,OK
13.68,70.19,327.44,69.88,-10.0,OK
