timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,median_delta,iqr_delta,valid_ratio,status
22:15.1,-321.61,83.15,1385.46,109.51,11,22,82,1,OK
22:15.1,-349.01,83.15,1564.12,109.51,11,22,82,1,OK
22:15.2,-364.65,83.15,1721.95,128.89,11,22,82,1,OK
22:15.2,-366.33,83.15,1859.56,128.89,11,22,82,1,OK
22:15.2,-357.64,83.15,1975.35,128.89,11,22,82,1,OK
22:15.2,-343.36,83.15,2058.37,128.89,11,22,82,1,OK
22:15.2,-324.09,83.15,2076.43,128.89,11,22,82,1,OK
22:15.2,-300.94,83.15,2038.03,128.89,11,22,82,1,OK
22:15.2,-276.35,83.15,1945.74,128.89,11,22,82,1,OK
22:15.2,-255.34,83.15,1804.1,128.89,11,22,82,1,OK
22:15.2,-236.14,83.15,1631.81,128.89,11,22,82,1,OK
22:15.3,-218.28,83.15,1462.99,128.89,11,22,82,1,OK
22:15.3,-210.01,91.24,1297.89,128.89,-110,22,86,1,OK
22:15.3,-207.38,91.24,1137.44,128.89,-110,22,86,1,OK
22:15.3,-206.91,91.24,982.71,128.89,-110,22,86,1,OK
22:15.3,-211.25,91.24,835.2,128.89,-110,22,86,1,OK
22:15.3,-220.59,91.24,696.77,128.89,-110,22,86,1,OK
22:15.3,-227.33,91.24,569.08,128.89,-110,22,86,1,OK
22:15.3,-236.83,91.24,453.37,128.89,-110,22,86,1,OK
22:15.3,-246.82,91.24,350.72,128.89,-110,22,86,1,OK
22:15.4,-256.81,91.24,261.68,128.89,-110,22,86,1,OK
22:15.4,-263.47,91.24,163.11,128.89,-110,22,86,1,OK
22:15.4,-270.01,91.24,43.43,128.89,-110,22,86,1,OK
22:15.4,-270.93,91.24,-94.84,128.89,-110,22,86,1,OK
22:15.4,-270.61,91.24,-248.84,128.89,-110,22,86,1,OK
22:15.4,-267.86,91.24,-414.56,128.89,-110,22,86,1,OK
22:15.4,-263.6,91.24,-564.33,128.89,-110,22,86,1,OK
22:15.4,-257.37,91.24,-686.39,128.89,-110,22,86,1,OK
22:15.4,-251.46,91.24,-777.74,128.89,-110,22,86,1,OK
22:15.5,-245.79,91.24,-840.57,128.89,-110,22,86,1,OK
22:15.5,-239.61,91.24,-882.95,128.89,-110,22,86,1,OK
22:15.5,-231.98,91.24,-907.74,128.89,-110,22,86,1,OK
22:15.5,-223.38,91.24,-914.65,128.89,-110,22,86,1,OK
22:15.5,-210.11,91.24,-914.46,128.89,-110,22,86,1,OK
22:15.5,-188.12,91.24,-905.07,128.89,-110,22,86,1,OK
22:15.5,-155.82,91.24,-884.12,128.89,-110,22,86,1,OK
22:15.5,-107.96,91.24,-859.08,128.89,-110,22,86,1,OK
22:15.5,-41.7,91.24,-830.97,128.89,-110,22,86,1,OK
22:15.5,40.02,91.24,-792.97,128.89,-110,22,86,1,OK
22:15.6,135.21,91.24,-747.93,128.89,-110,22,86,1,OK
22:15.6,239.66,91.24,-691.35,128.89,-110,22,86,1,OK
22:15.6,340.57,91.24,-617.55,138.37,-110,22,86,1,OK
22:15.6,430.17,91.24,-528.75,138.37,-110,22,86,1,OK
22:15.6,505.16,111.89,-427.92,138.37,-22,16.5,82,1,OK
22:15.6,558.98,111.89,-317.57,138.37,-22,16.5,82,1,OK
22:15.6,587.02,111.89,-206.13,138.37,-22,16.5,82,1,OK
22:15.6,595.17,111.89,-96.59,138.37,-22,16.5,82,1,OK
22:15.6,582.63,111.89,3.8,138.37,-22,16.5,82,1,OK
22:15.7,549.33,111.89,97.25,138.37,-22,16.5,82,1,OK
22:15.7,501.15,111.89,179.32,138.37,-22,16.5,82,1,OK
22:15.7,440.9,111.89,250.7,138.37,-22,16.5,82,1,OK
22:15.7,369.24,111.89,311.6,138.37,-22,16.5,82,1,OK
22:15.7,293.67,111.89,368.96,138.37,-22,16.5,82,1,OK
22:15.7,218.5,111.89,419.18,138.37,-22,16.5,82,1,OK
22:15.7,143.89,111.89,463.15,138.37,-22,16.5,82,1,OK
22:15.7,73.94,111.89,502.63,138.37,-22,16.5,82,1,OK
22:15.8,10.23,111.89,533.43,138.37,-22,16.5,82,1,OK
22:15.8,-48.55,111.89,552.86,138.37,-22,16.5,82,1,OK
22:15.8,-98.36,111.89,552.66,138.37,-22,16.5,82,1,OK
22:15.8,-140.5,111.89,534.41,138.37,-22,16.5,82,1,OK
22:15.8,-172.91,111.89,492.31,138.37,-22,16.5,82,1,OK
22:15.8,-196.33,111.89,426.83,138.37,-22,16.5,82,1,OK
22:15.8,-210.72,111.89,341.4,138.37,-22,16.5,82,1,OK
22:15.8,-217.21,111.89,244.69,138.37,-22,16.5,82,1,OK
22:15.8,-213.85,111.89,141.61,138.37,-22,16.5,82,1,OK
22:15.8,-205.21,111.89,37.92,138.37,-22,16.5,82,1,OK
22:15.9,-190.5,111.89,-57.94,138.37,-22,16.5,82,1,OK
22:15.9,-170.06,111.89,-145.16,138.37,-22,16.5,82,1,OK
22:15.9,-150.78,111.89,-220.81,138.37,-22,16.5,82,1,OK
22:15.9,-131.39,111.89,-287.14,138.37,-22,16.5,82,1,OK
22:15.9,-112.89,111.89,-340.61,138.37,-22,16.5,82,1,OK
22:15.9,-97.78,111.89,-384.37,138.37,-22,16.5,82,1,OK
22:15.9,-88.29,111.89,-419.02,138.37,-22,16.5,82,1,OK
22:15.9,-82.73,111.89,-445.7,138.37,-22,16.5,82,1,OK
22:15.9,-82.74,111.89,-463.57,138.37,-22,16.5,82,1,OK
22:16.0,-86.84,111.89,-474.43,138.37,-22,16.5,82,1,OK
22:16.0,-96.23,111.89,-478.69,138.37,-22,16.5,82,1,OK
22:16.0,-107.21,111.89,-475.95,138.37,-22,16.5,82,1,OK
22:16.0,-120.28,111.89,-465.75,138.37,-22,16.5,82,1,OK
22:16.0,-133.54,111.89,-452.23,138.37,-22,16.5,82,1,OK
22:16.0,-146.44,111.89,-435.55,138.37,-22,16.5,82,1,OK
22:16.0,-156.78,111.89,-417.14,138.37,-22,16.5,82,1,OK
22:16.0,-164.16,111.89,-398.16,138.37,-22,16.5,82,1,OK
22:16.0,-169.94,111.89,-381.51,138.37,-22,16.5,82,1,OK
22:16.1,-174.5,111.89,-365.44,138.37,-22,16.5,82,1,OK
22:16.1,-175.51,111.89,-353.59,138.37,-22,16.5,82,1,OK
22:16.1,-175.61,111.89,-346.37,140.8,-22,16.5,82,1,OK
22:16.1,-176.5,111.89,-342.03,140.8,-22,16.5,82,1,OK
22:16.1,-173.43,111.89,-340.84,140.8,-22,16.5,82,1,OK
22:16.1,-169.59,111.89,-345.42,140.8,-22,16.5,82,1,OK
22:16.1,-166.51,111.89,-350.25,140.8,-22,16.5,82,1,OK
22:16.1,-160.23,111.89,-353.82,140.8,-22,16.5,82,1,OK
22:16.1,-148.44,111.89,-358.9,140.8,-22,16.5,82,1,OK
22:16.2,-129.08,111.89,-362.84,140.8,-22,16.5,82,1,OK
22:16.2,-97.27,111.89,-363.26,140.8,-22,16.5,82,1,OK
22:16.2,-48.93,111.89,-359.7,140.8,-22,16.5,82,1,OK
22:16.2,19.68,111.89,-351.17,140.8,-22,16.5,82,1,OK
22:16.2,108.8,111.89,-333.28,140.8,-22,16.5,82,1,OK
22:16.2,215.89,113.54,-305.23,140.8,-132,11,77,1,OK
22:16.2,334.76,113.54,-260.75,140.8,-132,11,77,1,OK
22:16.2,459.12,113.54,-197.49,140.8,-132,11,77,1,OK
22:16.2,576.42,113.54,-119.36,140.8,-132,11,77,1,OK
22:16.3,679.89,113.54,-24.04,140.8,-132,11,77,1,OK
22:16.3,760.58,113.54,79.87,140.8,-132,11,77,1,OK
22:16.3,817.79,113.54,185.8,140.8,-132,11,77,1,OK
22:16.3,847.03,113.54,285.42,140.8,-132,11,77,1,OK
22:16.3,853.84,113.54,376.86,140.8,-132,11,77,1,OK
22:16.3,836.97,113.54,451.58,140.8,-132,11,77,1,OK
22:16.3,801.42,113.54,511.34,140.8,-132,11,77,1,OK
22:16.3,747.65,113.54,554.26,140.8,-132,11,77,1,OK
22:16.3,680.24,113.54,580.16,140.8,-132,11,77,1,OK
22:16.4,604.35,113.54,592.58,140.8,-132,11,77,1,OK
22:16.4,521.82,113.54,591.34,140.8,-132,11,77,1,OK
22:16.4,435.51,113.54,579.08,140.8,-132,11,77,1,OK
22:16.4,348.65,113.54,558.26,140.8,-132,11,77,1,OK
22:16.4,264.04,113.54,529.75,140.8,-132,11,77,1,OK
22:16.4,177.05,113.54,492.94,140.8,-132,11,77,1,OK
22:16.4,93.32,113.54,450.37,140.8,-132,11,77,1,OK
22:16.4,13.66,113.54,401.13,140.8,-132,11,77,1,OK
22:16.4,-60.21,113.54,346.85,140.8,-132,11,77,1,OK
22:16.5,-125.17,113.54,289.12,140.8,-132,11,77,1,OK
22:16.5,-178.47,113.54,228.23,140.8,-132,11,77,1,OK
22:16.5,-220.52,113.54,170.2,140.8,-132,11,77,1,OK
22:16.5,-253.17,113.54,119.66,140.8,-132,11,77,1,OK
22:16.5,-275.83,113.54,71.8,140.8,-132,11,77,1,OK
22:16.5,-290.18,113.54,33.26,140.8,-132,11,77,1,OK
22:16.5,-299.17,113.54,5.88,140.8,-132,11,77,1,OK
22:16.5,-302.53,113.54,-14.57,140.8,-132,11,77,1,OK
22:16.5,-300.43,113.54,-27.13,140.8,-132,11,77,1,OK
22:16.6,-294.81,113.54,-28.56,140.8,-132,11,77,1,OK
22:16.6,-290.59,113.54,-26.13,140.8,-132,11,77,1,OK
22:16.6,-285.97,113.54,-19.6,140.8,-132,11,77,1,OK
22:16.6,-282.24,113.54,-10.32,140.8,-132,11,77,1,OK
22:16.6,-279.2,113.54,-2.53,140.8,-132,11,77,1,OK
22:16.6,-279.78,113.54,1.35,140.8,-132,11,77,1,OK
22:16.6,-280.4,113.54,4.17,140.8,-132,11,77,1,OK
22:16.6,-278.73,113.54,2.3,140.8,-132,11,77,1,OK
22:16.6,-280.35,113.54,-3.63,140.8,-132,11,77,1,OK
22:16.7,-282.8,113.54,-14.44,140.8,-132,11,77,1,OK
22:16.7,-283.15,113.54,-26.33,140.8,-132,11,77,1,OK
22:16.7,-282.88,113.54,-41.39,140.8,-132,11,77,1,OK
22:16.7,-285.73,113.54,-64.32,140.8,-132,11,77,1,OK
22:16.7,-287.83,113.54,-88.13,140.8,-132,11,77,1,OK
22:16.7,-287.83,113.54,-113.77,140.8,-132,11,77,1,OK
22:16.7,-287.98,113.54,-141.07,140.8,-132,11,77,1,OK
22:16.7,-287.2,113.54,-171.05,140.8,-132,11,77,1,OK
22:16.7,-285.7,113.54,-194.48,140.8,-132,11,77,1,OK
22:16.7,-279.43,113.54,-217.4,140.8,-132,11,77,1,OK
22:16.8,-273.82,113.54,-236.53,140.8,-132,11,77,1,OK
22:16.8,-267.04,113.54,-255,140.8,-132,11,77,1,OK
22:16.8,-258.33,113.54,-264.5,140.8,-132,11,77,1,OK
22:16.8,-246.68,113.54,-269.65,140.8,-132,11,77,1,OK
22:16.8,-235.18,113.54,-268.42,140.8,-132,11,77,1,OK
22:16.8,-219.72,113.54,-262.32,140.8,-132,11,77,1,OK
22:16.8,-196.75,113.54,-248.55,140.8,-132,11,77,1,OK
22:16.8,-163.32,113.54,-233.26,140.8,-132,11,77,1,OK
22:16.8,-113.86,113.54,-212.79,140.8,-132,11,77,1,OK
22:16.9,-43.4,113.54,-190.69,140.8,-132,11,77,1,OK
22:16.9,48.85,116.4,-163.55,140.8,-132,11,77,1,OK
22:16.9,161.26,116.4,-127.39,140.8,-132,11,77,1,OK
22:16.9,285.12,116.4,-82.55,140.8,-132,11,77,1,OK
22:16.9,414.57,116.4,-24.12,120.76,33,16.5,77,1,OK
22:16.9,537.35,116.4,48.29,120.76,33,16.5,77,1,OK
22:16.9,645.68,116.4,134.56,120.76,33,16.5,77,1,OK
22:16.9,732.26,116.4,227.31,120.76,33,16.5,77,1,OK
22:16.9,794.99,116.4,320.18,120.76,33,16.5,77,1,OK
22:17.0,829.25,116.4,405.28,120.76,33,16.5,77,1,OK
22:17.0,839.85,116.4,480.33,120.76,33,16.5,77,1,OK
22:17.0,827.15,116.4,537.63,120.76,33,16.5,77,1,OK
22:17.0,794.1,116.4,575.23,120.76,33,16.5,77,1,OK
22:17.0,746.83,116.4,594.59,120.76,33,16.5,77,1,OK
22:17.0,688.98,116.4,595.97,120.76,33,16.5,77,1,OK
22:17.0,620.09,116.4,581.29,120.76,33,16.5,77,1,OK
22:17.0,544.53,116.4,555.78,120.76,33,16.5,77,1,OK
22:17.0,467.45,116.4,515.11,120.76,33,16.5,77,1,OK
22:17.1,384.83,116.4,470.31,120.76,33,16.5,77,1,OK
22:17.1,300.82,116.4,418.21,120.76,33,16.5,77,1,OK
22:17.1,216.51,116.4,366.12,120.76,33,16.5,77,1,OK
22:17.1,133.69,116.4,301.62,120.76,33,16.5,77,1,OK
22:17.1,50.13,116.4,240.93,120.76,33,16.5,77,1,OK
22:17.1,-28.42,116.4,173.85,120.76,33,16.5,77,1,OK
22:17.1,-101.82,116.4,109.86,120.76,33,16.5,77,1,OK
22:17.1,-168.22,116.4,39.65,120.76,33,16.5,77,1,OK
22:17.1,-223.41,116.4,-23.27,120.76,33,16.5,77,1,OK
22:17.2,-268.94,116.4,-82.69,120.76,33,16.5,77,1,OK
22:17.2,-303.43,116.4,-134.1,120.76,33,16.5,77,1,OK
22:17.2,-328.38,116.4,-181.78,120.76,33,16.5,77,1,OK
22:17.2,-345.29,116.4,-220.41,120.76,33,16.5,77,1,OK
22:17.2,-355.67,116.4,-249.93,120.76,33,16.5,77,1,OK
22:17.2,-358.44,116.4,-274.82,120.76,33,16.5,77,1,OK
22:17.2,-357.3,116.4,-292.51,120.76,33,16.5,77,1,OK
22:17.2,-353.18,116.4,-305.57,120.76,33,16.5,77,1,OK
22:17.2,-345.9,116.4,-313.58,120.76,33,16.5,77,1,OK
22:17.3,-339.5,116.4,-318.23,120.76,33,16.5,77,1,OK
22:17.3,-333.23,116.4,-319.52,120.76,33,16.5,77,1,OK
22:17.3,-327.96,116.4,-321.51,120.76,33,16.5,77,1,OK
22:17.3,-323.24,116.4,-320.08,120.76,33,16.5,77,1,OK
22:17.3,-321.14,116.4,-322.19,120.76,33,16.5,77,1,OK
22:17.3,-320.01,116.4,-323.52,120.76,33,16.5,77,1,OK
22:17.3,-320.58,116.4,-324.72,120.76,33,16.5,77,1,OK
22:17.3,-321.81,116.4,-326.01,120.76,33,16.5,77,1,OK
22:17.3,-324.09,116.4,-329.85,120.76,33,16.5,77,1,OK
22:17.4,-327.34,116.4,-330.75,120.76,33,16.5,77,1,OK
22:17.4,-329.36,116.4,-332.02,120.76,33,16.5,77,1,OK
22:17.4,-331.14,116.4,-333.8,120.76,33,16.5,77,1,OK
22:17.4,-332.17,116.4,-335.07,120.76,33,16.5,77,1,OK
22:17.4,-333.68,116.4,-335.08,120.76,33,16.5,77,1,OK
22:17.4,-332.48,116.4,-335.51,120.76,33,16.5,77,1,OK
22:17.4,-331.07,116.4,-336.39,120.76,33,16.5,77,1,OK
22:17.4,-326.96,116.4,-336.6,120.76,33,16.5,77,1,OK
22:17.4,-322.87,116.4,-335.67,120.76,33,16.5,77,1,OK
22:17.5,-317.03,116.4,-333.43,120.76,33,16.5,77,1,OK
22:17.5,-309.62,116.4,-328.9,120.76,33,16.5,77,1,OK
22:17.5,-301.19,116.4,-321.59,120.76,33,16.5,77,1,OK
22:17.5,-291.28,116.4,-310.43,120.76,33,16.5,77,1,OK
22:17.5,-281.2,116.4,-297.08,120.76,33,16.5,77,1,OK
22:17.5,-268.75,116.4,-281.38,120.76,33,16.5,77,1,OK
22:17.5,-255.37,116.4,-264.87,120.76,33,16.5,77,1,OK
22:17.5,-240.26,116.4,-248.78,120.76,33,16.5,77,1,OK
22:17.5,-226.11,116.4,-231.66,120.76,33,16.5,77,1,OK
22:17.5,-202.31,116.4,-216.12,120.76,33,16.5,77,1,OK
22:17.6,-171.36,116.4,-200.21,120.76,33,16.5,77,1,OK
22:17.6,-121.78,116.4,-182.73,119.83,33,16.5,77,1,OK
22:17.6,-52.87,115.96,-161.19,119.83,-11,11,77,1,OK
22:17.6,42.58,115.96,-137.04,119.83,-11,11,77,1,OK
22:17.6,156.54,115.96,-102.31,119.83,-11,11,77,1,OK
22:17.6,286.38,115.96,-57.01,119.83,-11,11,77,1,OK
22:17.6,418.68,115.96,2.72,119.83,-11,11,77,1,OK
22:17.6,546.43,115.96,73.65,119.83,-11,11,77,1,OK
22:17.7,657,115.96,154.25,119.83,-11,11,77,1,OK
22:17.7,744.17,115.96,241.34,119.83,-11,11,77,1,OK
22:17.7,804.82,115.96,328.46,119.83,-11,11,77,1,OK
22:17.7,838.88,115.96,409.13,119.83,-11,11,77,1,OK
22:17.7,846.32,115.96,480.65,119.83,-11,11,77,1,OK
22:17.7,829.86,115.96,539.39,119.83,-11,11,77,1,OK
22:17.7,793.03,115.96,582.24,119.83,-11,11,77,1,OK
22:17.7,742.2,115.96,606.48,119.83,-11,11,77,1,OK
22:17.7,675.42,115.96,613.5,119.83,-11,11,77,1,OK
22:17.8,598.34,115.96,601.56,119.83,-11,11,77,1,OK
22:17.8,514.33,115.96,578.06,119.83,-11,11,77,1,OK
22:17.8,425.08,115.96,542.33,119.83,-11,11,77,1,OK
22:17.8,332.14,115.96,498.05,119.83,-11,11,77,1,OK
22:17.8,240.12,115.96,448.61,119.83,-11,11,77,1,OK
22:17.8,148.42,115.96,397.96,119.83,-11,11,77,1,OK
22:17.8,59.83,115.96,345.82,119.83,-11,11,77,1,OK
22:17.8,-24.2,115.96,289.33,119.83,-11,11,77,1,OK
22:17.8,-103.62,115.96,235.92,119.83,-11,11,77,1,OK
22:17.8,-174.78,115.96,182.28,119.83,-11,11,77,1,OK
22:17.9,-237.56,115.96,130.52,119.83,-11,11,77,1,OK
22:17.9,-288.31,115.96,81.13,119.83,-11,11,77,1,OK
22:17.9,-325.46,115.96,41.9,119.83,-11,11,77,1,OK
22:17.9,-351.2,115.96,9.11,119.83,-11,11,77,1,OK
22:17.9,-365.45,115.96,-17.29,119.83,-11,11,77,1,OK
22:17.9,-366.17,115.96,-34.08,119.83,-11,11,77,1,OK
22:17.9,-364.72,115.96,-45.46,119.83,-11,11,77,1,OK
22:17.9,-357.37,115.96,-53.16,119.83,-11,11,77,1,OK
22:17.9,-348.33,115.96,-56.75,119.83,-11,11,77,1,OK
22:18.0,-336.07,115.96,-61.15,119.83,-11,11,77,1,OK
22:18.0,-326.15,115.96,-63.97,119.83,-11,11,77,1,OK
22:18.0,-315.36,115.96,-69.1,119.83,-11,11,77,1,OK
22:18.0,-306.9,115.96,-76.13,119.83,-11,11,77,1,OK
22:18.0,-299.79,115.96,-88.9,119.83,-11,11,77,1,OK
22:18.0,-296.55,115.96,-103.31,119.83,-11,11,77,1,OK
22:18.0,-296.44,115.96,-125.93,119.83,-11,11,77,1,OK
22:18.0,-297.19,115.96,-149.9,119.83,-11,11,77,1,OK
22:18.0,-300.83,115.96,-178.39,119.83,-11,11,77,1,OK
22:18.1,-304.61,115.96,-206.28,119.83,-11,11,77,1,OK
22:18.1,-309.77,115.96,-233.29,119.83,-11,11,77,1,OK
22:18.1,-314.84,115.96,-257.77,119.83,-11,11,77,1,OK
22:18.1,-320.12,115.96,-279.32,119.83,-11,11,77,1,OK
22:18.1,-325.38,115.96,-296.63,119.83,-11,11,77,1,OK
22:18.1,-330.63,115.96,-311.88,119.83,-11,11,77,1,OK
22:18.1,-333.33,115.96,-323.91,119.83,-11,11,77,1,OK
22:18.1,-336.2,115.96,-331.63,119.83,-11,11,77,1,OK
22:18.1,-337,115.96,-340.84,119.83,-11,11,77,1,OK
22:18.2,-335.46,115.96,-347.03,119.83,-11,11,77,1,OK
22:18.2,-331.5,115.96,-349.09,119.83,-11,11,77,1,OK
22:18.2,-328.54,115.96,-349.42,119.83,-11,11,77,1,OK
22:18.2,-322.29,115.96,-348.63,119.83,-11,11,77,1,OK
22:18.2,-317.63,115.96,-341.78,119.83,-11,11,77,1,OK
22:18.2,-310.79,115.96,-333.85,119.83,-11,11,77,1,OK
22:18.2,-303.27,115.96,-326.92,119.83,-11,11,77,1,OK
22:18.2,-294.35,115.96,-319.16,119.83,-11,11,77,1,OK
22:18.2,-286.17,115.96,-312.04,119.83,-11,11,77,1,OK
22:18.3,-274.19,115.96,-305.69,119.83,-11,11,77,1,OK
22:18.3,-263.52,115.96,-300.02,119.83,-11,11,77,1,OK
22:18.3,-250.32,115.96,-294.14,119.83,-11,11,77,1,OK
22:18.3,-235.38,115.96,-287.38,119.83,-11,11,77,1,OK
22:18.3,-211.78,115.96,-282.06,119.83,-11,11,77,1,OK
22:18.3,-178.5,115.96,-279.02,119.83,-11,11,77,1,OK
22:18.3,-127.76,115.96,-277.09,119.83,-11,11,77,1,OK
22:18.3,-58.12,106.03,-274.31,119.83,-11,11,77,1,OK
22:18.3,35.27,106.03,-264.96,119.83,-11,11,77,1,OK
22:18.4,148.43,106.03,-245.28,119.83,-11,11,77,1,OK
22:18.4,276.11,106.03,-215.82,119.83,-11,11,77,1,OK
22:18.4,408.91,106.03,-169.88,119.83,-11,11,77,1,OK
22:18.4,538.07,106.03,-108.3,119.83,-11,11,77,1,OK
22:18.4,652.61,106.03,-39.06,119.83,-11,11,77,1,OK
22:18.4,745,106.03,33.24,99,77,16.5,82,1,OK
22:18.4,809.21,106.03,109.04,99,77,16.5,82,1,OK
22:18.4,845.27,106.03,180.72,99,77,16.5,82,1,OK
22:18.4,852.25,106.03,241.52,99,77,16.5,82,1,OK
22:18.5,833.18,106.03,290.83,99,77,16.5,82,1,OK
22:18.5,792.42,106.03,325.95,99,77,16.5,82,1,OK
22:18.5,733.45,106.03,345.67,99,77,16.5,82,1,OK
22:18.5,659.95,106.03,348.13,99,77,16.5,82,1,OK
22:18.5,577.17,106.03,336.78,99,77,16.5,82,1,OK
22:18.5,484.59,106.03,315.54,99,77,16.5,82,1,OK
22:18.5,387.06,106.03,287.66,99,77,16.5,82,1,OK
22:18.5,291.02,106.03,252.2,99,77,16.5,82,1,OK
22:18.5,195.08,106.03,214.6,99,77,16.5,82,1,OK
22:18.6,102.86,106.03,178.23,99,77,16.5,82,1,OK
22:18.6,20.26,106.03,139.94,99,77,16.5,82,1,OK
22:18.6,-55.35,106.03,102.86,99,77,16.5,82,1,OK
22:18.6,-120.53,106.03,69.43,99,77,16.5,82,1,OK
22:18.6,-174.11,106.03,38,99,77,16.5,82,1,OK
22:18.6,-215,106.03,6.67,99,77,16.5,82,1,OK
22:18.6,-244.81,106.03,-21.36,99,77,16.5,82,1,OK
22:18.6,-260.76,106.03,-46.46,99,77,16.5,82,1,OK
22:18.6,-268.78,106.03,-67.22,99,77,16.5,82,1,OK
22:18.6,-266.64,106.03,-83.8,99,77,16.5,82,1,OK
22:18.7,-258.1,106.03,-94.8,99,77,16.5,82,1,OK
22:18.7,-244.05,106.03,-103.14,99,77,16.5,82,1,OK
22:18.7,-229.22,106.03,-108.35,99,77,16.5,82,1,OK
22:18.7,-212.14,106.03,-112.38,99,77,16.5,82,1,OK
22:18.7,-197.77,106.03,-115.72,99,77,16.5,82,1,OK
22:18.7,-186.25,106.03,-120.82,99,77,16.5,82,1,OK
22:18.7,-178.17,106.03,-126.25,99,77,16.5,82,1,OK
22:18.7,-176.19,106.03,-134.7,99,77,16.5,82,1,OK
22:18.8,-177.61,106.03,-146.13,99,77,16.5,82,1,OK
22:18.8,-183.79,106.03,-161.76,99,77,16.5,82,1,OK
22:18.8,-194.76,106.03,-178.77,99,77,16.5,82,1,OK
22:18.8,-208.22,106.03,-199.59,99,77,16.5,82,1,OK
22:18.8,-221.79,106.03,-220.69,99,77,16.5,82,1,OK
22:18.8,-237.84,106.03,-243.74,99,77,16.5,82,1,OK
22:18.8,-252.5,106.03,-265.31,99,77,16.5,82,1,OK
22:18.8,-265.84,106.03,-286.09,99,77,16.5,82,1,OK
22:18.8,-278.17,106.03,-303.76,99,77,16.5,82,1,OK
22:18.9,-287.31,106.03,-319.39,99,77,16.5,82,1,OK
22:18.9,-295.41,106.03,-332.43,99,77,16.5,82,1,OK
22:18.9,-298.44,106.03,-342.75,99,77,16.5,82,1,OK
22:18.9,-298.96,106.03,-352.42,99,77,16.5,82,1,OK
22:18.9,-298.43,106.03,-360.68,99,77,16.5,82,1,OK
22:18.9,-293.29,106.03,-368.28,99,77,16.5,82,1,OK
22:18.9,-285.37,106.03,-372.01,99,77,16.5,82,1,OK
22:18.9,-276.82,106.03,-375.85,99,77,16.5,82,1,OK
22:18.9,-265.12,106.03,-373.61,99,77,16.5,82,1,OK
22:18.9,-250.56,106.03,-364.28,99,77,16.5,82,1,OK
22:19.0,-237.74,106.03,-349.33,99,77,16.5,82,1,OK
22:19.0,-221.98,106.03,-330.17,99,77,16.5,82,1,OK
22:19.0,-206.14,106.03,-303.1,99,77,16.5,82,1,OK
22:19.0,-186.5,106.03,-275.72,99,77,16.5,82,1,OK
22:19.0,-159.83,106.03,-248.17,99,77,16.5,82,1,OK
22:19.0,-119.93,106.03,-220.81,99,77,16.5,82,1,OK
22:19.0,-64.31,88.16,-190.29,90.51,77,16.5,82,1,OK
22:19.0,11.62,88.16,-160.12,90.51,77,16.5,82,1,OK
22:19.0,108.54,88.16,-124.74,90.51,77,16.5,82,1,OK
22:19.1,222.07,88.16,-80.48,90.51,77,16.5,82,1,OK
22:19.1,345.05,88.16,-23.74,90.51,77,16.5,82,1,OK
22:19.1,470.72,88.16,42.43,90.51,77,16.5,82,1,OK
22:19.1,588.08,88.16,118.53,90.51,77,16.5,82,1,OK
22:19.1,687.13,88.16,202.42,90.51,77,16.5,82,1,OK
22:19.1,762.31,88.16,286.18,90.51,77,16.5,82,1,OK
22:19.1,810.28,88.16,363.75,90.51,77,16.5,82,1,OK
22:19.1,828.79,88.16,430.87,90.51,77,16.5,82,1,OK
22:19.1,819.66,88.16,484.26,90.51,77,16.5,82,1,OK
22:19.2,785.77,88.16,520.01,90.51,77,16.5,82,1,OK
22:19.2,730.68,88.16,538.13,90.51,77,16.5,82,1,OK
22:19.2,659.51,88.16,540.91,90.51,77,16.5,82,1,OK
22:19.2,574.56,88.16,528.24,90.51,77,16.5,82,1,OK
22:19.2,481.16,88.16,504.84,90.51,77,16.5,82,1,OK
22:19.2,384.04,88.16,472.78,90.51,nan,16.5,82,1,SKIP
22:19.2,285.63,88.16,434.63,90.51,nan,16.5,82,1,SKIP
22:19.2,189.76,88.16,391.89,90.51,nan,16.5,82,1,SKIP
22:19.2,97.44,88.16,348.85,90.51,nan,16.5,82,1,SKIP
22:19.3,12.25,88.16,302.21,90.51,nan,16.5,82,1,SKIP
22:19.3,-64.91,88.16,254.66,90.51,nan,16.5,82,1,SKIP
22:19.3,-132.71,88.16,205,90.51,nan,16.5,82,1,SKIP
22:19.3,-189.2,88.16,156.72,90.51,nan,16.5,82,1,SKIP
22:19.3,-231.47,88.16,107.17,90.51,nan,16.5,82,1,SKIP
22:19.3,-261.48,88.16,59.64,90.51,nan,16.5,82,1,SKIP
22:19.3,-277.64,88.16,18.75,90.51,nan,16.5,82,1,SKIP
22:19.3,-280.7,88.16,-13.93,90.51,nan,16.5,82,1,SKIP
22:19.3,-273.37,88.16,-41.57,90.51,nan,16.5,82,1,SKIP
22:19.4,-257.71,88.16,-59.24,90.51,nan,16.5,82,1,SKIP
22:19.4,-236.1,88.16,-68.35,90.51,nan,16.5,82,1,SKIP
22:19.4,-213.07,88.16,-76.4,90.51,nan,16.5,82,1,SKIP
22:19.4,-190.01,88.16,-79.95,90.51,nan,16.5,82,1,SKIP
22:19.4,-171.3,88.16,-79.88,90.51,nan,16.5,82,1,SKIP
