timestamp,accX,accY,accZ,ppg
2024-11-18 14:40:34.540,-1867.0,277.0,1694.0,10719.538461538461
2024-11-18 14:40:34.560,-1867.0,277.0,1694.0,10719.461538461539
2024-11-18 14:40:34.580,-1867.0,277.0,1694.0,10719.384615384615
2024-11-18 14:40:34.600,-1867.0,277.0,1694.0,10719.307692307691
2024-11-18 14:40:34.620,-1867.0,277.0,1694.0,10719.23076923077
2024-11-18 14:40:34.640,-1867.0,277.0,1694.0,10719.153846153846
2024-11-18 14:40:34.660,-1867.0,277.0,1694.0,10719.076923076924
2024-11-18 14:40:34.680,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:34.700,-1867.0,277.0,1694.0,10719.25
2024-11-18 14:40:34.720,-1867.0,277.0,1694.0,10719.5
2024-11-18 14:40:34.740,-1867.0,277.0,1694.0,10719.75
2024-11-18 14:40:34.760,-1867.0,277.0,1694.0,10720.0
2024-11-18 14:40:34.780,-1867.0,277.0,1694.0,10720.25
2024-11-18 14:40:34.800,-1867.0,277.0,1694.0,10720.5
2024-11-18 14:40:34.820,-1867.0,277.0,1694.0,10720.75
2024-11-18 14:40:34.840,-1867.0,277.0,1694.0,10721.0
2024-11-18 14:40:34.860,-1867.0,277.0,1694.0,10721.25
2024-11-18 14:40:34.880,-1867.0,277.0,1694.0,10721.5
2024-11-18 14:40:34.900,-1867.0,277.0,1694.0,10721.75
2024-11-18 14:40:34.920,-1867.0,277.0,1694.0,10722.0
2024-11-18 14:40:34.940,-1867.0,277.0,1694.0,10721.461538461539
2024-11-18 14:40:34.960,-1867.0,277.0,1694.0,10720.923076923076
2024-11-18 14:40:34.980,-1867.0,277.0,1694.0,10720.384615384615
2024-11-18 14:40:35.000,-1867.0,277.0,1694.0,10719.846153846154
2024-11-18 14:40:35.020,-1867.0,277.0,1694.0,10719.307692307691
2024-11-18 14:40:35.040,-1867.0,277.0,1694.0,10718.76923076923
2024-11-18 14:40:35.060,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:35.080,-1867.0,277.0,1694.0,10717.692307692309
2024-11-18 14:40:35.100,-1867.0,277.0,1694.0,10717.153846153846
2024-11-18 14:40:35.120,-1867.0,277.0,1694.0,10716.615384615385
2024-11-18 14:40:35.140,-1867.0,277.0,1694.0,10716.076923076924
2024-11-18 14:40:35.160,-1867.0,277.0,1694.0,10715.538461538461
2024-11-18 14:40:35.180,-1867.0,277.0,1694.0,10715.0
2024-11-18 14:40:35.200,-1867.0,277.0,1694.0,10715.25
2024-11-18 14:40:35.220,-1867.0,277.0,1694.0,10715.5
2024-11-18 14:40:35.240,-1867.0,277.0,1694.0,10715.75
2024-11-18 14:40:35.260,-1867.0,277.0,1694.0,10716.0
2024-11-18 14:40:35.280,-1867.0,277.0,1694.0,10716.25
2024-11-18 14:40:35.300,-1867.0,277.0,1694.0,10716.5
2024-11-18 14:40:35.320,-1867.0,277.0,1694.0,10716.75
2024-11-18 14:40:35.340,-1867.0,277.0,1694.0,10717.0
2024-11-18 14:40:35.360,-1867.0,277.0,1694.0,10717.25
2024-11-18 14:40:35.380,-1867.0,277.0,1694.0,10717.5
2024-11-18 14:40:35.400,-1867.0,277.0,1694.0,10717.75
2024-11-18 14:40:35.420,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:35.440,-1867.0,277.0,1694.0,10718.076923076924
2024-11-18 14:40:35.460,-1867.0,277.0,1694.0,10718.153846153846
2024-11-18 14:40:35.480,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:35.500,-1867.0,277.0,1694.0,10718.307692307691
2024-11-18 14:40:35.520,-1867.0,277.0,1694.0,10718.384615384615
2024-11-18 14:40:35.540,-1867.0,277.0,1694.0,10718.461538461539
2024-11-18 14:40:35.560,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:35.580,-1867.0,277.0,1694.0,10718.615384615385
2024-11-18 14:40:35.600,-1867.0,277.0,1694.0,10718.692307692309
2024-11-18 14:40:35.620,-1867.0,277.0,1694.0,10718.76923076923
2024-11-18 14:40:35.640,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:35.660,-1867.0,277.0,1694.0,10718.923076923076
2024-11-18 14:40:35.680,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:35.700,-1867.0,277.0,1694.0,10718.833333333334
2024-11-18 14:40:35.720,-1867.0,277.0,1694.0,10718.666666666666
2024-11-18 14:40:35.740,-1867.0,277.0,1694.0,10718.5
2024-11-18 14:40:35.760,-1867.0,277.0,1694.0,10718.333333333334
2024-11-18 14:40:35.780,-1867.0,277.0,1694.0,10718.166666666666
2024-11-18 14:40:35.800,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:35.820,-1867.0,277.0,1694.0,10717.833333333334
2024-11-18 14:40:35.840,-1867.0,277.0,1694.0,10717.666666666666
2024-11-18 14:40:35.860,-1867.0,277.0,1694.0,10717.5
2024-11-18 14:40:35.880,-1867.0,277.0,1694.0,10717.333333333334
2024-11-18 14:40:35.900,-1867.0,277.0,1694.0,10717.166666666666
2024-11-18 14:40:35.920,-1867.0,277.0,1694.0,10717.0
2024-11-18 14:40:35.940,-1867.0,277.0,1694.0,10717.307692307691
2024-11-18 14:40:35.960,-1867.0,277.0,1694.0,10717.615384615385
2024-11-18 14:40:35.980,-1867.0,277.0,1694.0,10717.923076923076
2024-11-18 14:40:36.000,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:36.020,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:36.040,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:36.060,-1867.0,277.0,1694.0,10719.153846153846
2024-11-18 14:40:36.080,-1867.0,277.0,1694.0,10719.461538461539
2024-11-18 14:40:36.100,-1867.0,277.0,1694.0,10719.76923076923
2024-11-18 14:40:36.120,-1867.0,277.0,1694.0,10720.076923076924
2024-11-18 14:40:36.140,-1867.0,277.0,1694.0,10720.384615384615
2024-11-18 14:40:36.160,-1867.0,277.0,1694.0,10720.692307692309
2024-11-18 14:40:36.180,-1867.0,277.0,1694.0,10721.0
2024-11-18 14:40:36.200,-1867.0,277.0,1694.0,10720.666666666666
2024-11-18 14:40:36.220,-1867.0,277.0,1694.0,10720.333333333334
2024-11-18 14:40:36.240,-1867.0,277.0,1694.0,10720.0
2024-11-18 14:40:36.260,-1867.0,277.0,1694.0,10719.666666666666
2024-11-18 14:40:36.280,-1867.0,277.0,1694.0,10719.333333333334
2024-11-18 14:40:36.300,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:36.320,-1867.0,277.0,1694.0,10718.666666666666
2024-11-18 14:40:36.340,-1867.0,277.0,1694.0,10718.333333333334
2024-11-18 14:40:36.360,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:36.380,-1867.0,277.0,1694.0,10717.666666666666
2024-11-18 14:40:36.400,-1867.0,277.0,1694.0,10717.333333333334
2024-11-18 14:40:36.420,-1867.0,277.0,1694.0,10717.0
2024-11-18 14:40:36.440,-1867.0,277.0,1694.0,10717.307692307691
2024-11-18 14:40:36.460,-1867.0,277.0,1694.0,10717.615384615385
2024-11-18 14:40:36.480,-1867.0,277.0,1694.0,10717.923076923076
2024-11-18 14:40:36.500,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:36.520,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:36.540,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:36.560,-1867.0,277.0,1694.0,10719.153846153846
2024-11-18 14:40:36.580,-1867.0,277.0,1694.0,10719.461538461539
2024-11-18 14:40:36.600,-1867.0,277.0,1694.0,10719.76923076923
2024-11-18 14:40:36.620,-1867.0,277.0,1694.0,10720.076923076924
2024-11-18 14:40:36.640,-1867.0,277.0,1694.0,10720.384615384615
2024-11-18 14:40:36.660,-1867.0,277.0,1694.0,10720.692307692309
2024-11-18 14:40:36.680,-1867.0,277.0,1694.0,10721.0
2024-11-18 14:40:36.700,-1867.0,277.0,1694.0,10720.833333333334
2024-11-18 14:40:36.720,-1867.0,277.0,1694.0,10720.666666666666
2024-11-18 14:40:36.740,-1867.0,277.0,1694.0,10720.5
2024-11-18 14:40:36.760,-1867.0,277.0,1694.0,10720.333333333334
2024-11-18 14:40:36.780,-1867.0,277.0,1694.0,10720.166666666666
2024-11-18 14:40:36.800,-1867.0,277.0,1694.0,10720.0
2024-11-18 14:40:36.820,-1867.0,277.0,1694.0,10719.833333333334
2024-11-18 14:40:36.840,-1867.0,277.0,1694.0,10719.666666666666
2024-11-18 14:40:36.860,-1867.0,277.0,1694.0,10719.5
2024-11-18 14:40:36.880,-1867.0,277.0,1694.0,10719.333333333334
2024-11-18 14:40:36.900,-1867.0,277.0,1694.0,10719.166666666666
2024-11-18 14:40:36.920,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:36.940,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:36.960,-1867.0,277.0,1694.0,10718.692307692309
2024-11-18 14:40:36.980,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:37.000,-1867.0,277.0,1694.0,10718.384615384615
2024-11-18 14:40:37.020,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:37.040,-1867.0,277.0,1694.0,10718.076923076924
2024-11-18 14:40:37.060,-1867.0,277.0,1694.0,10717.923076923076
2024-11-18 14:40:37.080,-1867.0,277.0,1694.0,10717.76923076923
2024-11-18 14:40:37.100,-1867.0,277.0,1694.0,10717.615384615385
2024-11-18 14:40:37.120,-1867.0,277.0,1694.0,10717.461538461539
2024-11-18 14:40:37.140,-1867.0,277.0,1694.0,10717.307692307691
2024-11-18 14:40:37.160,-1867.0,277.0,1694.0,10717.153846153846
2024-11-18 14:40:37.180,-1867.0,277.0,1694.0,10717.0
2024-11-18 14:40:37.200,-1867.0,277.0,1694.0,10717.166666666666
2024-11-18 14:40:37.220,-1867.0,277.0,1694.0,10717.333333333334
2024-11-18 14:40:37.240,-1867.0,277.0,1694.0,10717.5
2024-11-18 14:40:37.260,-1867.0,277.0,1694.0,10717.666666666666
2024-11-18 14:40:37.280,-1867.0,277.0,1694.0,10717.833333333334
2024-11-18 14:40:37.300,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.320,-1867.0,277.0,1694.0,10718.166666666666
2024-11-18 14:40:37.340,-1867.0,277.0,1694.0,10718.333333333334
2024-11-18 14:40:37.360,-1867.0,277.0,1694.0,10718.5
2024-11-18 14:40:37.380,-1867.0,277.0,1694.0,10718.666666666666
2024-11-18 14:40:37.400,-1867.0,277.0,1694.0,10718.833333333334
2024-11-18 14:40:37.420,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:37.440,-1867.0,277.0,1694.0,10718.923076923076
2024-11-18 14:40:37.460,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:37.480,-1867.0,277.0,1694.0,10718.76923076923
2024-11-18 14:40:37.500,-1867.0,277.0,1694.0,10718.692307692309
2024-11-18 14:40:37.520,-1867.0,277.0,1694.0,10718.615384615385
2024-11-18 14:40:37.540,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:37.560,-1867.0,277.0,1694.0,10718.461538461539
2024-11-18 14:40:37.580,-1867.0,277.0,1694.0,10718.384615384615
2024-11-18 14:40:37.600,-1867.0,277.0,1694.0,10718.307692307691
2024-11-18 14:40:37.620,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:37.640,-1867.0,277.0,1694.0,10718.153846153846
2024-11-18 14:40:37.660,-1867.0,277.0,1694.0,10718.076923076924
2024-11-18 14:40:37.680,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.700,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.720,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.740,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.760,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.780,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.800,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.820,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.840,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.860,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.880,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.900,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.920,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:37.940,-1867.0,277.0,1694.0,10718.076923076924
2024-11-18 14:40:37.960,-1867.0,277.0,1694.0,10718.153846153846
2024-11-18 14:40:37.980,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:38.000,-1867.0,277.0,1694.0,10718.307692307691
2024-11-18 14:40:38.020,-1867.0,277.0,1694.0,10718.384615384615
2024-11-18 14:40:38.040,-1867.0,277.0,1694.0,10718.461538461539
2024-11-18 14:40:38.060,-1867.0,277.0,1694.0,10718.538461538461
2024-11-18 14:40:38.080,-1867.0,277.0,1694.0,10718.615384615385
2024-11-18 14:40:38.100,-1867.0,277.0,1694.0,10718.692307692309
2024-11-18 14:40:38.120,-1867.0,277.0,1694.0,10718.76923076923
2024-11-18 14:40:38.140,-1867.0,277.0,1694.0,10718.846153846154
2024-11-18 14:40:38.160,-1867.0,277.0,1694.0,10718.923076923076
2024-11-18 14:40:38.180,-1867.0,277.0,1694.0,10719.0
2024-11-18 14:40:38.200,-1867.0,277.0,1694.0,10718.666666666666
2024-11-18 14:40:38.220,-1867.0,277.0,1694.0,10718.333333333334
2024-11-18 14:40:38.240,-1867.0,277.0,1694.0,10718.0
2024-11-18 14:40:38.260,-1867.0,277.0,1694.0,10717.666666666666
2024-11-18 14:40:38.280,-1867.0,277.0,1694.0,10717.333333333334
2024-11-18 14:40:38.300,-1867.0,277.0,1694.0,10717.0
2024-11-18 14:40:38.320,-1867.0,277.0,1694.0,10716.666666666666
2024-11-18 14:40:38.340,-1867.0,277.0,1694.0,10716.333333333334
2024-11-18 14:40:38.360,-1867.0,277.0,1694.0,10716.0
2024-11-18 14:40:38.380,-1867.0,277.0,1694.0,10715.666666666666
2024-11-18 14:40:38.400,-1867.0,277.0,1694.0,10715.333333333334
2024-11-18 14:40:38.420,-1867.0,277.0,1694.0,10715.0
2024-11-18 14:40:38.440,-1867.0,277.0,1694.0,10714.631578947368
2024-11-18 14:40:38.460,-1867.0,277.0,1694.0,10714.263157894737
2024-11-18 14:40:38.480,-1867.0,277.0,1694.0,10713.894736842105
2024-11-18 14:40:38.500,-1867.0,277.0,1694.0,10713.526315789473
2024-11-18 14:40:38.520,-1867.0,277.0,1694.0,10713.157894736842
2024-11-18 14:40:38.540,-1867.0,277.0,1694.0,10712.78947368421
2024-11-18 14:40:38.560,-1867.0,277.0,1694.0,10712.421052631578
2024-11-18 14:40:38.580,-1867.0,277.0,1694.0,10712.052631578947
2024-11-18 14:40:38.600,-1867.0,277.0,1694.0,10711.684210526315
2024-11-18 14:40:38.620,-1867.0,277.0,1694.0,10711.315789473685
2024-11-18 14:40:38.640,-1867.0,277.0,1694.0,10710.947368421053
2024-11-18 14:40:38.660,-1867.0,277.0,1694.0,10710.578947368422
2024-11-18 14:40:38.680,-1867.0,277.0,1694.0,10710.21052631579
2024-11-18 14:40:38.700,-1867.0,277.0,1694.0,10709.842105263158
2024-11-18 14:40:38.720,-1867.0,277.0,1694.0,10709.473684210527
2024-11-18 14:40:38.740,-1867.0,277.0,1694.0,10709.105263157895
2024-11-18 14:40:38.760,-1867.0,277.0,1694.0,10708.736842105263
2024-11-18 14:40:38.780,-1867.0,277.0,1694.0,10708.368421052632
2024-11-18 14:40:38.800,-1867.0,277.0,1694.0,10708.0
2024-11-18 14:40:38.820,-1867.0,277.0,1694.0,10709.333333333334
2024-11-18 14:40:38.840,-1867.0,277.0,1694.0,10710.666666666666
2024-11-18 14:40:38.860,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:38.880,-1867.0,277.0,1694.0,10713.333333333334
2024-11-18 14:40:38.900,-1867.0,277.0,1694.0,10714.666666666666
2024-11-18 14:40:38.920,-1867.0,277.0,1694.0,10716.0
2024-11-18 14:40:38.940,-1867.0,277.0,1694.0,10715.692307692309
2024-11-18 14:40:38.960,-1867.0,277.0,1694.0,10715.384615384615
2024-11-18 14:40:38.980,-1867.0,277.0,1694.0,10715.076923076924
2024-11-18 14:40:39.000,-1867.0,277.0,1694.0,10714.76923076923
2024-11-18 14:40:39.020,-1867.0,277.0,1694.0,10714.461538461539
2024-11-18 14:40:39.040,-1867.0,277.0,1694.0,10714.153846153846
2024-11-18 14:40:39.060,-1867.0,277.0,1694.0,10713.846153846154
2024-11-18 14:40:39.080,-1867.0,277.0,1694.0,10713.538461538461
2024-11-18 14:40:39.100,-1867.0,277.0,1694.0,10713.23076923077
2024-11-18 14:40:39.120,-1867.0,277.0,1694.0,10712.923076923076
2024-11-18 14:40:39.140,-1867.0,277.0,1694.0,10712.615384615385
2024-11-18 14:40:39.160,-1867.0,277.0,1694.0,10712.307692307691
2024-11-18 14:40:39.180,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.200,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.220,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.240,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.260,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.280,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.300,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.320,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.340,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.360,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.380,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.400,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.420,-1867.0,277.0,1694.0,10712.0
2024-11-18 14:40:39.440,-1867.0,277.0,1694.0,10712.692307692309
2024-11-18 14:40:39.460,-1867.0,277.0,1694.0,10713.384615384615
2024-11-18 14:40:39.480,-1867.0,277.0,1694.0,10714.076923076924
2024-11-18 14:40:39.500,-1867.0,277.0,1694.0,10714.76923076923
2024-11-18 14:40:39.520,-1867.0,277.0,1694.0,10715.461538461539
2024-11-18 14:40:39.540,-1867.0,277.0,1694.0,10716.153846153846
2024-11-18 14:40:39.560,-1867.0,277.0,1694.0,10716.846153846154
2024-11-18 14:40:39.580,-1867.0,277.0,1694.0,10717.538461538461
2024-11-18 14:40:39.600,-1867.0,277.0,1694.0,10718.23076923077
2024-11-18 14:40:39.620,-1867.0,277.0,1694.0,10718.923076923076
2024-11-18 14:40:39.640,-1867.0,277.0,1694.0,10719.615384615385
2024-11-18 14:40:39.660,-1867.0,277.0,1694.0,10720.307692307691
2024-11-18 14:40:39.680,-1867.0,277.0,1694.0,10721.0
2024-11-18 14:40:39.700,-1779.06,241.2,1745.5,10720.64
2024-11-18 14:40:39.720,-1691.12,205.4,1797.0,10720.28
2024-11-18 14:40:39.740,-1603.18,169.60000000000002,1848.5,10719.92
2024-11-18 14:40:39.760,-1515.24,133.8,1900.0,10719.56
2024-11-18 14:40:39.780,-1427.3,98.00000000000001,1951.5,10719.2
2024-11-18 14:40:39.800,-1339.3600000000001,62.20000000000002,2003.0,10718.84
2024-11-18 14:40:39.820,-1251.42,26.40000000000002,2054.5,10718.48
2024-11-18 14:40:39.840,-1163.48,-9.399999999999977,2106.0,10718.12
2024-11-18 14:40:39.860,-1075.54,-45.199999999999974,2157.5,10717.76
2024-11-18 14:40:39.880,-987.6,-80.99999999999997,2209.0,10717.4
2024-11-18 14:40:39.900,-899.6600000000001,-116.79999999999997,2260.5,10717.04
2024-11-18 14:40:39.920,-811.72,-152.59999999999997,2312.0,10716.68
2024-11-18 14:40:39.940,-723.78,-188.39999999999998,2363.5,10716.32
2024-11-18 14:40:39.960,-635.84,-224.19999999999996,2415.0,10715.96
2024-11-18 14:40:39.980,-547.9000000000001,-259.99999999999994,2466.5,10715.6
2024-11-18 14:40:40.000,-459.96000000000004,-295.79999999999995,2518.0,10715.24
2024-11-18 14:40:40.020,-372.02000000000004,-331.59999999999997,2569.5,10714.88
2024-11-18 14:40:40.040,-284.08000000000004,-367.4,2621.0,10714.52
2024-11-18 14:40:40.060,-196.14000000000004,-403.19999999999993,2672.5,10714.16
2024-11-18 14:40:40.080,-108.20000000000005,-438.99999999999994,2724.0,10713.8
2024-11-18 14:40:40.100,-20.260000000000048,-474.79999999999995,2775.5,10713.44
2024-11-18 14:40:40.120,67.67999999999995,-510.5999999999999,2827.0,10713.08
2024-11-18 14:40:40.140,155.61999999999995,-546.4,2878.5,10712.72
2024-11-18 14:40:40.160,243.55999999999995,-582.1999999999999,2930.0,10712.36
2024-11-18 14:40:40.180,331.5,-618.0,2981.5,10712.0
2024-11-18 14:40:40.200,329.9583333333333,-537.25,2895.4583333333335,10712.25
2024-11-18 14:40:40.220,328.4166666666667,-456.5,2809.4166666666665,10712.5
2024-11-18 14:40:40.240,326.875,-375.75,2723.375,10712.75
2024-11-18 14:40:40.260,325.3333333333333,-295.0,2637.3333333333335,10713.0
2024-11-18 14:40:40.280,323.7916666666667,-214.25,2551.2916666666665,10713.25
2024-11-18 14:40:40.300,322.25,-133.5,2465.25,10713.5
2024-11-18 14:40:40.320,320.7083333333333,-52.75,2379.2083333333335,10713.75
2024-11-18 14:40:40.340,319.1666666666667,28.0,2293.1666666666665,10714.0
2024-11-18 14:40:40.360,317.625,108.75,2207.125,10714.25
2024-11-18 14:40:40.380,316.0833333333333,189.5,2121.0833333333335,10714.5
2024-11-18 14:40:40.400,314.5416666666667,270.25,2035.0416666666665,10714.75
2024-11-18 14:40:40.420,313.0,351.0,1949.0,10715.0
2024-11-18 14:40:40.440,313.2307692307692,352.15384615384613,1947.7692307692307,10714.846153846154
2024-11-18 14:40:40.460,313.46153846153845,353.3076923076923,1946.5384615384614,10714.692307692309
2024-11-18 14:40:40.480,313.6923076923077,354.46153846153845,1945.3076923076924,10714.538461538461
2024-11-18 14:40:40.500,313.9230769230769,355.61538461538464,1944.076923076923,10714.384615384615
2024-11-18 14:40:40.520,314.15384615384613,356.7692307692308,1942.8461538461538,10714.23076923077
2024-11-18 14:40:40.540,314.38461538461536,357.9230769230769,1941.6153846153845,10714.076923076924
2024-11-18 14:40:40.560,314.61538461538464,359.0769230769231,1940.3846153846155,10713.923076923076
2024-11-18 14:40:40.580,314.84615384615387,360.2307692307692,1939.1538461538462,10713.76923076923
2024-11-18 14:40:40.600,315.0769230769231,361.38461538461536,1937.923076923077,10713.615384615385
2024-11-18 14:40:40.620,315.3076923076923,362.53846153846155,1936.6923076923076,10713.461538461539
2024-11-18 14:40:40.640,315.53846153846155,363.6923076923077,1935.4615384615386,10713.307692307691
2024-11-18 14:40:40.660,315.7692307692308,364.84615384615387,1934.2307692307693,10713.153846153846
2024-11-18 14:40:40.680,316.0,366.0,1933.0,10713.0
2024-11-18 14:40:40.700,316.5,197.58333333333334,1933.1666666666667,10712.75
2024-11-18 14:40:40.720,317.0,29.166666666666686,1933.3333333333333,10712.5
2024-11-18 14:40:40.740,317.5,-139.24999999999997,1933.5,10712.25
2024-11-18 14:40:40.760,318.0,-307.66666666666663,1933.6666666666667,10712.0
2024-11-18 14:40:40.780,318.5,-476.08333333333326,1933.8333333333333,10711.75
2024-11-18 14:40:40.800,319.0,-644.5,1934.0,10711.5
2024-11-18 14:40:40.820,319.5,-812.9166666666666,1934.1666666666667,10711.25
2024-11-18 14:40:40.840,320.0,-981.3333333333333,1934.3333333333333,10711.0
2024-11-18 14:40:40.860,320.5,-1149.75,1934.5,10710.75
2024-11-18 14:40:40.880,321.0,-1318.1666666666665,1934.6666666666667,10710.5
2024-11-18 14:40:40.900,321.5,-1486.5833333333333,1934.8333333333333,10710.25
2024-11-18 14:40:40.920,322.0,-1655.0,1935.0,10710.0
2024-11-18 14:40:40.940,320.6923076923077,-1498.2307692307693,2089.846153846154,10709.923076923076
2024-11-18 14:40:40.960,319.38461538461536,-1341.4615384615386,2244.6923076923076,10709.846153846154
2024-11-18 14:40:40.980,318.0769230769231,-1184.6923076923076,2399.5384615384614,10709.76923076923
2024-11-18 14:40:41.000,316.7692307692308,-1027.923076923077,2554.3846153846152,10709.692307692309
2024-11-18 14:40:41.020,315.46153846153845,-871.1538461538462,2709.230769230769,10709.615384615385
2024-11-18 14:40:41.040,314.15384615384613,-714.3846153846154,2864.076923076923,10709.538461538461
2024-11-18 14:40:41.060,312.84615384615387,-557.6153846153845,3018.9230769230767,10709.461538461539
2024-11-18 14:40:41.080,311.53846153846155,-400.8461538461538,3173.7692307692305,10709.384615384615
2024-11-18 14:40:41.100,310.2307692307692,-244.07692307692304,3328.6153846153848,10709.307692307691
2024-11-18 14:40:41.120,308.9230769230769,-87.30769230769226,3483.4615384615386,10709.23076923077
2024-11-18 14:40:41.140,307.61538461538464,69.46153846153851,3638.3076923076924,10709.153846153846
2024-11-18 14:40:41.160,306.3076923076923,226.23076923076928,3793.153846153846,10709.076923076924
2024-11-18 14:40:41.180,305.0,383.0,3948.0,10709.0
2024-11-18 14:40:41.200,302.25,381.3333333333333,3941.3333333333335,10709.16
2024-11-18 14:40:41.220,299.5,379.6666666666667,3934.6666666666665,10709.32
2024-11-18 14:40:41.240,296.75,378.0,3928.0,10709.48
2024-11-18 14:40:41.260,294.0,376.3333333333333,3921.3333333333335,10709.64
2024-11-18 14:40:41.280,291.25,374.6666666666667,3914.6666666666665,10709.8
2024-11-18 14:40:41.300,288.5,373.0,3908.0,10709.96
2024-11-18 14:40:41.320,285.75,371.3333333333333,3901.3333333333335,10710.12
2024-11-18 14:40:41.340,283.0,369.6666666666667,3894.6666666666665,10710.28
2024-11-18 14:40:41.360,280.25,368.0,3888.0,10710.44
2024-11-18 14:40:41.380,277.5,366.3333333333333,3881.3333333333335,10710.6
2024-11-18 14:40:41.400,274.75,364.6666666666667,3874.6666666666665,10710.76
2024-11-18 14:40:41.420,272.0,363.0,3868.0,10710.92
2024-11-18 14:40:41.440,108.23076923076923,357.84615384615387,3705.230769230769,10711.08
2024-11-18 14:40:41.460,-55.53846153846155,352.6923076923077,3542.4615384615386,10711.24
2024-11-18 14:40:41.480,-219.30769230769232,347.53846153846155,3379.6923076923076,10711.4
2024-11-18 14:40:41.500,-383.0769230769231,342.38461538461536,3216.923076923077,10711.56
2024-11-18 14:40:41.520,-546.8461538461538,337.2307692307692,3054.153846153846,10711.72
2024-11-18 14:40:41.540,-710.6153846153846,332.0769230769231,2891.3846153846152,10711.88
2024-11-18 14:40:41.560,-874.3846153846155,326.9230769230769,2728.6153846153848,10712.04
2024-11-18 14:40:41.580,-1038.1538461538462,321.7692307692308,2565.846153846154,10712.2
2024-11-18 14:40:41.600,-1201.923076923077,316.6153846153846,2403.076923076923,10712.36
2024-11-18 14:40:41.620,-1365.6923076923076,311.46153846153845,2240.3076923076924,10712.52
2024-11-18 14:40:41.640,-1529.4615384615386,306.3076923076923,2077.5384615384614,10712.68
2024-11-18 14:40:41.660,-1693.2307692307693,301.15384615384613,1914.7692307692307,10712.84
2024-11-18 14:40:41.680,-1857.0,296.0,1752.0,10713.0
2024-11-18 14:40:41.700,-1859.4166666666667,296.6666666666667,1750.9166666666667,10713.083333333334
2024-11-18 14:40:41.720,-1861.8333333333333,297.3333333333333,1749.8333333333333,10713.166666666666
2024-11-18 14:40:41.740,-1864.25,298.0,1748.75,10713.25
2024-11-18 14:40:41.760,-1866.6666666666667,298.6666666666667,1747.6666666666667,10713.333333333334
